anchor,volume_threshold,universe,confirmation,entry_delay,hold,parent_events,confirmed_events,confirmation_attrition,portfolio_events,portfolio_clusters,net,net_ex_20250407,max_drawdown,recovery_days,unresolved,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_zero_months,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_zero_months,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_zero_months
slow_residual120,0.0,stocks,reclaim2,2,15,50,25,25,25,25,0.05445287948589453,0.05445287948589453,0.07190653337810379,183,True,0.054452879485894515,0.003025159971438584,0.0,6,7,0.02629310713257427,0.0017528738088382846,0.0,5,7,-0.008667779269113645,-0.0007223149390928038,0.0,5,5
slow_residual120,0.0,stocks,reclaim5,5,30,50,19,31,19,19,0.020457231814910326,0.020457231814910326,0.03176120310152029,164,True,0.020457231814910347,0.0011365128786061305,0.0,5,7,0.02626789321635182,0.0017511928810901212,0.0,4,6,0.0037039315765110704,0.0003086609647092559,0.0,4,4
slow_residual120,5.0,stocks,reclaim2,2,30,29,15,14,15,15,0.033085467777626554,0.033085467777626554,0.03443289602277717,183,True,0.033085467777626554,0.0018380815432014752,0.0,3,10,0.026038928996026223,0.0017359285997350816,0.0,2,10,0.022458657253048964,0.0018715547710874136,0.0,2,8
slow_residual120,0.0,stocks,reclaim5,5,15,50,19,31,19,19,0.031981383846828165,0.031981383846828165,0.020753495811252614,164,True,0.03198138384682817,0.0017767435470460095,0.0,4,7,0.02572372805117342,0.0017149152034115615,0.0,3,6,0.01488092618924766,0.001240077182437305,0.0,3,4
episode_control45,5.0,stocks,reclaim5,5,15,32,15,17,15,15,0.019156061643850107,0.019156061643850107,0.011070526850099337,126,True,0.019156061643850114,0.001064225646880562,0.0,6,5,0.024348360939487022,0.0016232240626324682,0.0,4,4,0.015159565278453873,0.0012632971065378226,0.0,3,4
abrupt_residual15,5.0,stocks,no_new_low5,5,5,32,8,24,7,7,-0.0038168141474835774,-0.0038168141474835774,0.035256742048615286,513,True,-0.003816814147483579,-0.0002120452304157544,0.0,1,13,0.024265615974526256,0.0016177077316350838,0.0,0,12,0.006601020877653688,0.0005500850731378074,0.0,0,10
abrupt_residual15,0.0,all,immediate,1,5,59,59,0,54,50,0.018586229791206187,0.023629934565615983,0.12782265245997051,388,True,0.0185862297912062,0.0010325683217336779,-0.0073790314595022465,11,1,0.023030511990665546,0.0015353674660443697,-0.007735341082123365,9,1,-0.11860973975920111,-0.009884144979933425,-0.008876392309187351,9,1
slow_residual120,0.0,stocks,reclaim2,2,30,50,25,25,25,25,0.041353854604867755,0.041353854604867755,0.11353563350629128,183,True,0.041353854604867735,0.0022974363669370965,0.0,6,7,0.022011544611367784,0.001467436307424519,0.0,5,7,-0.049197928339758,-0.0040998273616465,0.0,5,5
episode_control45,0.0,stocks,reclaim5,5,60,44,22,22,21,21,0.006270324262846922,0.006270324262846922,0.08608049784501831,399,True,0.006270324262846905,0.0003483513479359392,0.0,6,4,0.020585323414562887,0.0013723548943041924,0.00025457356351443923,4,3,0.05515174240707311,0.004595978533922759,0.0030669856459331077,3,3
episode_control45,0.0,all,immediate,1,5,59,59,0,51,49,0.029721649298215344,-0.058998460888459246,0.089629008733097,386,True,0.029721649298215372,0.001651202738789743,0.001133227555664031,9,0,0.020466350782335233,0.0013644233854890155,-0.0005528219971055997,8,0,-0.018064521544289,-0.0015053767953574165,-0.0050509662935291294,8,0
slow_residual120,5.0,stocks,reclaim5,5,5,29,13,16,13,13,0.006519625157949816,0.006519625157949816,0.013395164486722066,311,True,0.006519625157949819,0.00036220139766387886,0.0,3,9,0.019144519374401554,0.0012763012916267703,0.0,2,8,0.01629341736105407,0.001357784780087839,0.0,2,6
episode_control45,5.0,stocks,reclaim5,5,30,32,15,17,15,15,-0.018380430088437927,-0.018380430088437927,0.07318570281823733,534,True,-0.018380430088437906,-0.001021135004913217,0.0,5,5,0.01881362378306896,0.0012542415855379305,0.0016484946387245215,3,4,0.04533915574963966,0.0037782629791366386,0.0008242473193622608,2,4
slow_residual120,5.0,all,reclaim5,5,30,38,16,22,16,16,0.0013832289269658585,0.0013832289269658585,0.03415771809589967,350,True,0.001383228926965862,7.684605149810345e-05,0.0,6,7,0.01807779589286164,0.0012051863928574426,0.0,5,6,-0.004486165746979118,-0.0003738471455815931,0.0,5,4
episode_control45,5.0,all,immediate,1,30,42,42,0,37,36,0.01628714353335626,-0.09543404197707184,0.13575063419061334,386,True,0.016287143533356262,0.0009048413074086813,0.0016885361523715243,7,0,0.01651172897542409,0.0011007819316949392,0.0011220730565095777,6,0,0.05787848930424744,0.00482320744202062,0.00439667473265515,3,0
episode_control45,5.0,stocks,immediate,1,15,32,32,0,31,30,0.021496026618535016,0.021496026618535016,0.05152755303144001,196,True,0.02149602661853503,0.001194223701029724,0.0010069414070375,8,1,0.016200259013675625,0.001080017267578375,0.0,7,1,0.01067530508505922,0.0008896087570882683,0.0010069414070375,5,1
episode_control45,0.0,stocks,no_new_low5,5,5,44,13,31,13,13,0.026814462424678345,0.026814462424678345,0.011826616003986877,85,True,0.026814462424678352,0.001489692356926575,0.0,3,8,0.015892279230946958,0.0010594852820631306,0.0,3,6,0.004568332473226537,0.0003806943727688781,0.0,2,6
slow_residual120,5.0,stocks,no_new_low5,5,30,29,5,24,5,5,0.021818207264604816,0.021818207264604816,0.016286721271978367,350,True,0.02181820726460482,0.0012121226258113788,0.0,1,14,0.015076653210550742,0.0010051102140367161,0.0,1,12,-0.007487308429290015,-0.0006239423691075012,0.0,1,10
slow_residual120,0.0,all,immediate,1,60,64,64,0,55,54,0.0535847737700324,0.010086091567230338,0.1645674263161443,387,True,0.0535847737700324,0.0029769318761129113,-0.004278039547691953,11,2,0.014685875158136547,0.0009790583438757698,-0.004454771404326369,9,2,-0.02524516990988669,-0.0021037641591572244,-0.004278039547691953,7,2
episode_control45,5.0,stocks,immediate,1,5,32,32,0,31,30,0.01482913447627003,0.01482913447627003,0.07345836811717978,202,True,0.014829134476270024,0.0008238408042372235,0.0019672426897835464,7,1,0.01411580109081293,0.0009410534060541954,0.0011152082711334312,6,1,-0.013459173034745846,-0.0011215977528954873,-0.00027641099855279985,6,1
slow_residual120,5.0,stocks,reclaim5,5,30,29,13,16,13,13,-0.0029167813129045046,-0.0029167813129045046,0.02343612101994985,165,True,-0.0029167813129045046,-0.00016204340627247249,0.0,5,9,0.013777785652991273,0.0009185190435327515,0.0,4,8,-0.008786175986849488,-0.0007321813322374573,0.0,4,6
slow_residual120,5.0,stocks,no_new_low5,5,15,29,5,24,5,5,0.017144158105833147,0.017144158105833147,0.007306435831364729,350,True,0.017144158105833147,0.0009524532281018415,0.0,1,14,0.013443144592319552,0.0008962096394879701,0.0,1,12,0.002600342730393784,0.00021669522753281533,0.0,1,10
episode_control45,0.0,stocks,reclaim5,5,5,44,22,22,21,21,-9.379777819137035e-05,-9.379777819137035e-05,0.020604217024900673,203,True,-9.379777819136861e-05,-5.210987677298256e-06,0.0,6,4,0.012909012326059817,0.0008606008217373212,0.0,5,3,0.015038118293346699,0.0012531765244455583,0.0006099658776147513,3,3
slow_residual120,0.0,stocks,reclaim2,2,60,50,25,25,25,25,0.024902746469290603,0.024902746469290603,0.12015118177845052,185,True,0.024902746469290582,0.0013834859149605878,0.0,6,7,0.012536030328103465,0.0008357353552068976,0.0,5,7,-0.08635759816877918,-0.007196466514064932,0.0,5,5
slow_residual120,5.0,stocks,reclaim5,5,15,29,13,16,13,13,0.011762720705478586,0.011762720705478586,0.015145464500102545,164,True,0.011762720705478591,0.0006534844836376995,0.0,4,9,0.012406799013870113,0.0008271199342580075,0.0,3,8,0.001563997151944347,0.00013033309599536224,0.0,3,6
slow_residual120,5.0,all,no_new_low5,5,30,38,9,29,9,9,0.019020766230112292,0.019020766230112292,0.03847130381341157,350,True,0.019020766230112292,0.0010567092350062385,0.0,3,11,0.012279212176058214,0.0008186141450705476,0.0,3,9,-0.010284749463782543,-0.0008570624553152119,0.0,3,7
abrupt_residual15,0.0,stocks,immediate,1,5,44,44,0,41,40,0.007354515152459185,0.007354515152459185,0.11419799625076321,359,True,0.007354515152459193,0.0004085841751366218,-0.0073790314595022465,11,1,0.01179879735191854,0.0007865864901279026,-0.007735341082123365,9,1,-0.1237850566690312,-0.010315421389085934,-0.008876392309187351,9,1
episode_control45,5.0,stocks,no_new_low5,5,15,32,7,25,7,7,0.009981832519008317,0.009981832519008317,0.012446308324952823,344,True,0.009981832519008317,0.0005545462510560176,0.0,3,12,0.009981832519008317,0.0006654555012672211,0.0,3,9,-0.010356774533630477,-0.0008630645444692065,0.0,3,8
slow_residual120,5.0,all,no_new_low5,5,5,38,9,29,9,9,0.010326706217883246,0.010326706217883246,0.01311989372195597,299,False,0.010326706217883246,0.0005737059009935136,0.0,3,11,0.00955643594761292,0.0006370957298408614,0.0,3,9,0.006705333934265435,0.0005587778278554529,0.0,3,7
source60,0.0,all,no_new_low5,5,60,301,74,227,36,35,-0.002629922989763129,-0.05296937851412694,0.07975431915941952,311,True,-0.0026299229897631306,-0.00014610683276461837,0.0,8,3,0.008986152761622535,0.0005990768507748357,0.0,7,2,-0.07492884139358721,-0.006244070116132268,-0.004448325909772172,7,2
abrupt_residual15,5.0,stocks,immediate,1,30,32,32,0,28,27,0.001337265166405202,0.001337265166405202,0.09611239366118796,433,True,0.0013372651664052132,7.429250924473407e-05,-0.003994307063164115,9,3,0.008688001510704042,0.0005792001007136028,0.0,7,3,0.0036414522785508455,0.0003034543565459038,-0.005212168486739387,6,2
episode_control45,5.0,all,no_new_low5,5,15,42,8,34,8,8,0.008642771051724854,0.008642771051724854,0.012446308324952823,344,True,0.008642771051724854,0.00048015394731804745,0.0,3,12,0.008642771051724854,0.0005761847367816569,0.0,3,9,-0.01169583600091394,-0.0009746530000761616,0.0,3,8
episode_control45,5.0,stocks,reclaim5,5,5,32,15,17,15,15,-0.006231363926724272,-0.006231363926724272,0.028455862829258494,311,True,-0.006231363926724272,-0.00034618688481801514,0.0,6,5,0.006771446177526919,0.00045142974516846127,0.0,5,4,0.01675219794917162,0.0013960164957643017,0.0,3,4
episode_control45,0.0,all,no_new_low5,5,5,59,15,44,15,15,0.01672648024572944,0.01672648024572944,0.021534967271190395,85,True,0.016726480245729453,0.0009292489025405251,0.0,3,8,0.005804297051998057,0.00038695313679987047,0.0,3,6,-0.005519649705722366,-0.0004599708088101971,0.0,2,6
slow_residual120,0.0,all,reclaim5,5,30,64,23,41,23,23,-0.0004067730411691974,-0.0004067730411691974,0.060669223924045,350,True,-0.0004067730411691905,-2.259850228717725e-05,0.0,7,5,0.00540388836027229,0.0003602592240181527,0.0,6,4,-0.017160073279568464,-0.0014300061066307053,-0.0012747308655039471,6,2
source60,5.0,stocks,no_new_low5,5,30,118,28,90,22,16,0.0006062865962739375,-0.007924210026287383,0.038231555790453994,311,True,0.0006062865962739375,3.368258868188542e-05,0.0,5,8,0.00532991044948517,0.0003553273632990113,0.0,4,6,-0.01246072338391789,-0.0010383936153264908,0.0,3,6
slow_residual120,5.0,stocks,reclaim2,2,60,29,15,14,15,15,0.010002205352892535,0.010002205352892535,0.05113822060464954,185,True,0.010002205352892535,0.0005556780751606963,0.0,3,10,0.005191560558128749,0.0003461040372085833,0.0,2,10,-0.018264885238413513,-0.0015220737698677927,0.0,2,8
abrupt_residual15,5.0,stocks,reclaim5,5,30,32,10,22,9,9,-0.01846779555596966,-0.01846779555596966,0.049908347542467354,399,True,-0.01846779555596966,-0.0010259886419983146,0.0,5,11,0.004968325463980192,0.0003312216975986795,0.0,4,9,0.009653656113750252,0.0008044713428125211,0.0,3,8
abrupt_residual15,5.0,all,no_new_low5,5,5,37,9,28,8,8,-0.023944851333200786,-0.023944851333200786,0.035256742048615286,513,True,-0.02394485133320079,-0.001330269518511155,0.0,2,12,0.004137578788809052,0.00027583858592060347,0.0,1,11,0.006601020877653688,0.0005500850731378074,0.0,0,10
abrupt_residual15,5.0,all,immediate,1,60,37,37,0,32,31,-0.03457475126122461,-0.0028470470393910357,0.2265043210727622,399,True,-0.03457475126122461,-0.0019208195145124785,-0.0030915572263675566,10,2,0.003078120767348539,0.00020520805115656926,-0.0026240249609983373,8,2,0.1314540179462021,0.010954501495516841,-0.0013120124804991687,6,2
episode_control45,0.0,all,immediate,1,60,59,59,0,50,48,0.055099610452186254,-0.14704871469403458,0.24747972045813033,386,True,0.055099610452186254,0.003061089469565903,0.007026628817084047,9,0,0.0029348036237170083,0.00019565357491446722,-0.0001727879666153509,8,0,0.023369518644575274,0.0019474598870479396,0.008703308699796075,6,0
slow_residual120,5.0,stocks,reclaim2,2,5,29,15,14,15,15,0.0022554052199029884,0.0022554052199029884,0.03469773357166588,183,True,0.0022554052199029936,0.00012530028999461075,0.0,4,10,0.002060673838528166,0.00013737825590187774,0.0,3,10,0.01207037924437461,0.0010058649370312176,0.0,2,8
slow_residual120,5.0,stocks,no_new_low5,5,5,29,5,24,5,5,0.002251838183389485,0.002251838183389485,0.005020714155942068,350,True,0.002251838183389485,0.00012510212129941583,0.0,1,14,0.0014815679131191598,9.877119420794398e-05,0.0,1,12,-0.001369534100228326,-0.00011412784168569384,0.0,1,10
slow_residual120,0.0,stocks,no_new_low5,5,15,50,9,41,9,9,0.011134178562547963,0.011134178562547963,0.022526164469384317,350,True,0.011134178562547965,0.0006185654756971092,0.0,2,12,0.0005314309449880993,3.542872966587329e-05,0.0,2,10,-0.010311370916937668,-0.0008592809097448057,0.0,2,8
episode_control45,5.0,stocks,no_new_low5,5,5,32,7,25,7,7,-7.061575845556008e-05,-7.061575845556008e-05,0.01214073741906821,85,True,-7.061575845556008e-05,-3.92309769197556e-06,0.0,3,12,-7.061575845556008e-05,-4.707717230370672e-06,0.0,3,9,-0.0035429167118181584,-0.00029524305931817986,0.0,2,8
slow_residual120,5.0,stocks,no_new_low5,5,60,29,5,24,5,5,0.0037870790351693957,0.0037870790351693957,0.03237011591811612,350,True,0.003787079035169394,0.000210393279731633,0.0,2,14,-0.00025599528915487384,-1.7066352610324923e-05,0.0,2,12,-0.023492942179402232,-0.0019577451816168525,0.0,2,10
source60,0.0,all,reclaim2,2,5,301,141,160,114,88,-0.03620542550151502,-0.04182101358454962,0.0856244748755236,532,True,-0.03620542550151499,-0.002011412527861944,-0.0018433376839441214,11,0,-0.0006926711746013132,-4.617807830675421e-05,-0.0009625979513679904,8,0,-0.0029615974908106125,-0.00024679979090088436,0.0005416390999829542,6,0
source60,5.0,stocks,reclaim2,2,60,118,56,62,49,38,-0.009329965154054575,-0.0030505019804580574,0.1451736897756724,311,True,-0.009329965154054575,-0.0005183313974474764,-0.0007615072740281273,9,3,-0.0007114996786982009,-4.7433311913213395e-05,0.0,7,2,-0.06776496588290747,-0.005647080490242289,-0.0014780114722752749,6,2
source60,5.0,all,reclaim2,2,5,148,73,75,68,49,-0.005863587767072669,-0.011142115993460808,0.07179024396647715,316,True,-0.005863587767072655,-0.00032575487594848084,0.0,8,2,-0.0008625487892736546,-5.750325261824364e-05,0.0,7,1,-0.016584743504387312,-0.0013820619586989427,-0.0006907554397838044,6,1
slow_residual120,0.0,stocks,reclaim5,5,60,50,19,31,18,18,-0.0029518069806370034,-0.0029518069806370034,0.04532493890211019,350,True,-0.0029518069806369947,-0.00016398927670205528,0.0,6,7,-0.001122223046451579,-7.48148697634386e-05,0.0,5,6,-0.024359169936698934,-0.0020299308280582445,0.0,5,4
abrupt_residual15,5.0,stocks,reclaim5,5,5,32,10,22,9,9,-0.0146905112646971,-0.0146905112646971,0.03746900639941656,399,True,-0.014690511264697103,-0.0008161395147053946,0.0,3,11,-0.0012953467779750379,-8.635645186500253e-05,0.0,2,9,-0.0071852423180614935,-0.0005987701931717912,0.0,1,8
slow_residual120,5.0,stocks,reclaim5,5,60,29,13,16,12,12,-0.009847296317324715,-0.009847296317324715,0.03425765160991091,350,True,-0.009847296317324714,-0.0005470720176291508,0.0,6,9,-0.0017998699150007964,-0.00011999132766671976,0.0,5,8,-0.025036816805248156,-0.0020864014004373464,0.0,5,6
abrupt_residual15,0.0,stocks,reclaim2,2,15,44,22,22,20,20,-0.008504174190494198,-0.008504174190494198,0.07725699333115531,372,True,-0.008504174190494205,-0.0004724541216941225,0.0,5,6,-0.002257278661609725,-0.00015048524410731502,0.0,4,6,-0.02287021572083403,-0.0019058513100695025,0.0,3,6
slow_residual120,0.0,all,no_new_low5,5,30,64,13,51,12,12,0.014957856798913488,0.014957856798913488,0.04958466692612318,350,True,0.014957856798913498,0.0008309920443840832,0.0,4,10,-0.0026676028195948744,-0.00017784018797299163,0.0,4,8,-0.025231564459435633,-0.002102630371619636,0.0,4,6
episode_control45,5.0,stocks,reclaim2,2,60,32,13,19,13,13,0.032095934543818205,0.032095934543818205,0.06287594408475065,330,True,0.032095934543818205,0.001783107474656567,0.0,5,7,-0.005032115530149928,-0.00033547436867666184,0.0,4,7,-0.028275157857187032,-0.002356263154765586,0.0,3,6
episode_control45,5.0,all,no_new_low5,5,5,42,8,34,8,8,-0.005540543055216993,-0.005540543055216993,0.017544637365311592,85,True,-0.005540543055216993,-0.00030780794751205515,0.0,3,12,-0.005540543055216993,-0.0003693695370144662,0.0,3,9,-0.009012844008579591,-0.0007510703340482993,0.0,2,8
abrupt_residual15,0.0,stocks,no_new_low5,5,15,44,10,34,9,9,-0.012762253100020762,-0.012762253100020762,0.03218111437237033,428,True,-0.012762253100020762,-0.0007090140611122646,0.0,2,11,-0.007005192550226132,-0.00046701283668174217,0.0,1,11,-0.020809522352139398,-0.001734126862678283,0.0,1,10
abrupt_residual15,0.0,all,no_new_low5,5,5,59,13,46,12,11,-0.05071291923668242,-0.05071291923668242,0.062360725621769086,521,True,-0.05071291923668242,-0.002817384402037912,0.0,3,11,-0.007797344624796084,-0.0005198229749864056,0.0,1,11,0.006601020877653688,0.0005500850731378074,0.0,0,10
slow_residual120,0.0,stocks,no_new_low5,5,30,50,9,41,9,9,0.009691771350653024,0.009691771350653024,0.03668528845605963,350,True,0.009691771350653031,0.0005384317417029462,0.0,3,12,-0.007933688267855335,-0.0005289125511903556,0.0,3,10,-0.030497649907696094,-0.002541470825641341,0.0,3,8
episode_control45,5.0,all,immediate,1,60,42,42,0,37,36,0.045065836698606976,-0.11253899315869287,0.18582798525540214,386,True,0.045065836698606976,0.002503657594367054,0.006231253114559356,9,0,-0.009504430327186286,-0.0006336286884790857,-0.0017635393716647334,8,0,0.07071808134354718,0.005893173445295598,0.020121335239623617,5,0
slow_residual120,5.0,stocks,immediate,1,15,29,29,0,29,28,0.03298358593334036,0.03298358593334036,0.08294708604527701,183,True,0.03298358593334039,0.0018324214407411327,0.0,7,6,-0.00957553361177822,-0.0006383689074518814,0.0,6,6,-0.022792946391463252,-0.0018994121992886043,-0.001220993743485662,6,4
slow_residual120,0.0,stocks,immediate,1,30,50,50,0,47,46,0.013653648846431929,0.013653648846431929,0.1602628041805007,183,True,0.013653648846431915,0.0007585360470239952,-0.0012635352359053323,9,3,-0.01068970000028463,-0.000712646666685642,-0.0025270704718106645,8,3,-0.11316230280423115,-0.009430191900352596,-0.007336087283544343,7,3
slow_residual120,0.0,all,no_new_low5,5,5,64,13,51,13,13,-0.006129602227590496,-0.006129602227590496,0.03232834597277368,350,True,-0.006129602227590495,-0.00034053345708836083,0.0,4,10,-0.010819504784231647,-0.0007213003189487765,0.0,4,8,-0.013670606797579131,-0.0011392172331315942,0.0,4,6
episode_control45,5.0,stocks,reclaim5,5,60,32,15,17,15,15,-0.025985177177825003,-0.025985177177825003,0.09147320479046517,534,True,-0.02598517717782499,-0.0014436209543236104,0.0,6,5,-0.011670178026109031,-0.0007780118684072687,0.0,4,4,0.0393246137063178,0.0032770511421931496,0.0,3,4
slow_residual120,0.0,all,immediate,1,15,64,64,0,59,58,0.03240561062872259,0.012018416321151736,0.10260351765379412,387,True,0.032405610628722624,0.0018003117015957014,0.0,8,2,-0.014040530871728178,-0.0009360353914485452,-0.0033670076428434694,8,2,0.017518759521336198,0.0014598966267780164,-0.0016835038214217347,6,2
slow_residual120,0.0,stocks,immediate,1,15,50,50,0,48,47,0.030708745044290324,0.030708745044290324,0.1017999422238475,183,True,0.030708745044290366,0.0017060413913494647,0.0,8,3,-0.015737396456160464,-0.001049159763744031,-0.001778945518173588,8,3,-0.044157361032663094,-0.0036797800860552577,-0.002110466502572456,7,3
source60,5.0,stocks,reclaim2,2,5,118,56,62,53,41,-0.021210973331376524,-0.01838258432520424,0.07269170101358563,433,True,-0.021210973331376518,-0.0011783874072986953,-0.0006907554397838044,9,3,-0.01620993435357751,-0.0010806622902385006,-0.0013815108795676087,8,2,-0.02382521183613074,-0.0019854343196775617,-0.0006907554397838044,6,2
abrupt_residual15,5.0,stocks,no_new_low5,5,15,32,8,24,7,7,-0.003088444404742754,-0.003088444404742754,0.04077703043653958,428,True,-0.0030884444047427576,-0.00017158024470793098,0.0,1,13,-0.016524595343198722,-0.0011016396895465815,0.0,1,12,-0.020809522352139398,-0.001734126862678283,0.0,1,10
slow_residual120,0.0,stocks,no_new_low5,5,60,50,9,41,9,9,-0.006673574396645952,-0.006673574396645952,0.05008450190113805,350,True,-0.006673574396645952,-0.00037075413314699733,0.0,3,12,-0.016934491189108718,-0.0011289660792739146,0.0,3,10,-0.04017143807935608,-0.00334761983994634,0.0,3,8
abrupt_residual15,5.0,all,reclaim5,5,60,37,13,24,12,12,-0.030637708257576723,0.01950672989600722,0.10702871045853665,399,True,-0.030637708257576723,-0.001702094903198707,0.0,3,10,-0.018547207530928533,-0.0012364805020619021,0.0,2,8,0.06271939453591058,0.005226616211325881,0.0,0,8
slow_residual120,0.0,stocks,no_new_low5,5,5,50,9,41,9,9,-0.014204470262084256,-0.014204470262084256,0.025150935647073793,350,True,-0.014204470262084254,-0.0007891372367824585,0.0,3,12,-0.018894372818725406,-0.0012596248545816938,0.0,3,10,-0.02174547483207289,-0.0018121229026727408,0.0,3,8
slow_residual120,5.0,all,immediate,1,15,38,38,0,36,35,0.023574142327310907,0.023574142327310907,0.10643998791479825,336,True,0.02357414232731092,0.0013096745737394956,0.0,6,4,-0.01898497721780769,-0.001265665147853846,0.0,5,4,0.048164059279645156,0.004013671606637096,0.0,4,3
abrupt_residual15,0.0,stocks,reclaim2,2,5,44,22,22,20,20,-0.042150351783969954,-0.042150351783969954,0.07223924661756814,372,True,-0.04215035178396995,-0.0023416862102205527,-0.0008038950804455918,9,6,-0.01963523263419341,-0.0013090155089462271,0.0,7,6,-0.07297430086608936,-0.00608119173884078,-0.0017235890014471447,6,6
source60,5.0,all,reclaim2,2,30,148,73,75,48,46,-0.04160691893065258,-0.14121109705423518,0.14422281157767983,311,True,-0.041606918930652576,-0.002311495496147365,-0.003092200255458084,11,2,-0.020723601121272677,-0.001381573408084845,-0.0028031098897069954,9,1,-0.10827820432091695,-0.009023183693409745,-0.0047119437275175945,7,1
abrupt_residual15,0.0,stocks,reclaim5,5,60,44,16,28,14,14,-0.004345025706405487,-0.004345025706405487,0.10661661092051798,430,True,-0.00434502570640549,-0.00024139031702252723,0.0,3,9,-0.021216641340169207,-0.0014144427560112804,0.0,3,7,0.04616847884611874,0.003847373237176562,0.0,1,7
episode_control45,5.0,all,immediate,1,15,42,42,0,37,36,-0.016810724677456344,-0.14928492884869693,0.14811476503258458,386,True,-0.016810724677456354,-0.0009339291487475752,0.001229484823523531,9,0,-0.022106492282315735,-0.0014737661521543822,-0.0014048102356772896,8,0,-0.010810408148846585,-0.0009008673457372154,0.004300484629630788,5,0
abrupt_residual15,5.0,stocks,reclaim5,5,15,32,10,22,9,9,-0.027256046091418067,-0.027256046091418067,0.04776410648009943,399,True,-0.027256046091418067,-0.0015142247828565593,0.0,4,11,-0.022910954269512944,-0.0015273969513008628,0.0,3,9,-0.03390325869353805,-0.0028252715577948375,0.0,2,8
abrupt_residual15,0.0,stocks,reclaim5,5,30,44,16,28,14,14,-0.02640384427901543,-0.02640384427901543,0.07605599398379496,430,True,-0.026403844279015418,-0.0014668802377230787,0.0,6,9,-0.023142460930872015,-0.001542830728724801,0.0,5,7,0.002605890063105753,0.00021715750525881273,0.0,4,7
source60,5.0,stocks,no_new_low5,5,60,118,28,90,22,16,-0.016341247822791588,-0.011392028195932864,0.06475695171202278,311,True,-0.016341247822791588,-0.0009078471012661993,0.0,5,8,-0.02480569736407582,-0.0016537131576050547,0.0,5,6,-0.04817609913161846,-0.004014674927634872,0.0,4,6
abrupt_residual15,5.0,stocks,immediate,1,5,32,32,0,29,28,-0.05905469933984778,-0.05905469933984778,0.10252783724828364,273,True,-0.059054699339847784,-0.0032808166299915435,-0.005521090821774098,10,3,-0.029955883555872007,-0.0019970589037248006,-0.007022721836881128,8,3,-0.10148980047851389,-0.008457483373209491,-0.007960300870537947,8,2
abrupt_residual15,5.0,all,no_new_low5,5,15,37,9,28,8,8,-0.019455653363120162,-0.019455653363120162,0.056581928515058284,428,True,-0.019455653363120155,-0.001080869631284453,0.0,2,12,-0.03289180430157612,-0.002192786953438408,0.0,2,11,-0.020809522352139398,-0.001734126862678283,0.0,1,10
slow_residual120,5.0,stocks,immediate,1,30,29,29,0,29,28,-0.0004155154692308122,-0.0004155154692308122,0.10953794165094968,183,True,-0.0004155154692308122,-2.3084192735045122e-05,0.0,6,6,-0.0335497415116685,-0.0022366494341112333,0.0,5,6,-0.055805268422093914,-0.004650439035174493,0.0,5,4
abrupt_residual15,0.0,stocks,reclaim5,5,15,44,16,28,14,14,-0.05748855747790881,-0.05748855747790881,0.061049652821929645,534,True,-0.05748855747790881,-0.0031938087487727116,0.0,5,9,-0.03395025416775309,-0.002263350277850206,0.0,4,7,-0.04595707372002833,-0.003829756143335694,0.0,3,7
slow_residual120,0.0,all,reclaim2,2,5,64,31,33,31,31,-0.03269012280219992,-0.03269012280219992,0.08392426864744254,183,True,-0.03269012280219991,-0.0018161179334555506,0.0,7,5,-0.03458600216676284,-0.0023057334777841893,0.0,6,5,-0.02655152768413645,-0.0022126273070113707,0.0,5,4
slow_residual120,5.0,stocks,immediate,1,60,29,29,0,28,27,0.012229473173733976,0.012229473173733976,0.11614693858165591,164,True,0.012229473173733962,0.0006794151763185535,0.0,8,6,-0.03558830912787109,-0.0023725539418580723,0.0,6,6,-0.0834958616045069,-0.006957988467042241,-0.0008552821997105378,6,4
abrupt_residual15,5.0,stocks,reclaim2,2,5,32,16,16,14,14,-0.06649060010426454,-0.06649060010426454,0.08194082329992386,433,True,-0.06649060010426454,-0.0036939222280146966,0.0,7,9,-0.03573375002916333,-0.0023822500019442224,0.0,5,9,-0.06578480692323785,-0.005482067243603154,0.0,5,7
source60,0.0,stocks,no_new_low5,5,30,254,61,193,43,33,-0.07173477907575347,-0.08114899982459685,0.09484466816494186,527,True,-0.0717347790757535,-0.003985265504208527,-0.0010050692089937875,10,3,-0.03630048802878011,-0.002420032535252007,-0.0006732006852637716,8,2,-0.026769026966874297,-0.0022307522472395248,-0.0006684688663619017,6,2
episode_control45,5.0,all,immediate,1,5,42,42,0,38,37,-0.037150308434672465,-0.0959626026168898,0.11819486290335997,386,True,-0.037150308434672444,-0.002063906024148469,0.00028119313701391573,9,0,-0.03786364182012954,-0.0025242427880086357,-0.0005528219971055997,8,0,-0.041651301177221337,-0.0034709417647684447,-0.0029192675081329243,7,0
abrupt_residual15,5.0,all,reclaim2,2,5,37,17,20,15,15,-0.07208924532018333,-0.07208924532018333,0.08744680708341475,433,True,-0.07208924532018333,-0.004004958073343518,0.0,8,8,-0.04133239524508213,-0.0027554930163388087,0.0,6,8,-0.06578480692323785,-0.005482067243603154,0.0,5,7
