campaign_id,run_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0614,RUN-0008,qqq__donchian100__breakout__top10__volume1,qqq,1,-1.0,2.0989783978328904,1.9800613350073664,-0.11891706282552345,1195,2811,748,617,365,0.43387470997679817,1.0000000000000002,1189.170628255234,41,44,0.3975849084421986,0.0913515102832589,AMD,0.3710180031637785,1.727960394669112,0,0,0.025288896359432406,0.0,40,31,12,0.2416667581863324,2021-01-07,2021-06-01,639.0,0.0,12,0.1070903526943134,0.05257549799495012,9,3,0,15,0.08659964864676452,0.0489081094901741,10,4,1,18,0.07996644939602189,0.04986303999738424,13,4,1,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 10, ""volume_confirmation"": true, ""window"": 100}"
CAM-0614,RUN-0008,qqq__donchian50__breakout__top10__volume1,qqq,1,-1.0,2.0641628045890386,1.931869745043604,-0.1322930595454345,1411,3313,821,662,404,0.4762180974477958,1.0000000000000002,1322.930595454345,43,43,0.3945931699191696,0.08429310025535082,MRNA,0.437592625482387,1.6265701791066516,0,0,0.024869431380590827,0.0,41,30,12,0.20088251639892793,2021-01-07,2021-05-18,53.0,0.009523115505829573,12,0.09179736923173742,0.04467496677704928,8,4,0,15,0.07540604669028728,0.0376360982272882,9,5,1,18,0.07195105860183512,0.038366165438438564,12,5,1,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 10, ""volume_confirmation"": true, ""window"": 50}"
CAM-0614,RUN-0008,qqq__donchian100__breakout__top3__volume1,qqq,1,-1.0,1.775605568481049,1.656610306654967,-0.11899526182608178,1004,2309,748,617,365,0.43387470997679817,1.0000000000000002,1189.9526182608174,40,44,0.39091013293226723,0.09037225152308251,AMD,0.36956895390576805,1.406036614575281,0,0,0.02139283817447047,0.0,39,32,12,0.27400357342785925,2021-01-07,2021-06-01,657.0,0.010312623945139146,12,0.09704615304405932,0.046005609806077985,8,4,0,15,0.07808100892773986,0.039265662071294324,9,5,1,18,0.07247985891565732,0.03943437264650548,12,5,1,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 3, ""volume_confirmation"": true, ""window"": 100}"
CAM-0614,RUN-0008,qqq__donchian50__breakout__top3__volume1,qqq,1,-1.0,1.7720315704551202,1.63929911240329,-0.13273245805182976,1155,2645,821,661,405,0.4762180974477958,1.0000000000000002,1327.3245805182978,40,44,0.4088679617667135,0.0829816168146959,MRNA,0.41688084155846133,1.3551507288966589,0,0,0.021349777957290598,0.0,40,31,12,0.2265026643561063,2021-01-07,2021-05-18,53.0,0.0269657731403736,12,0.0809102362647974,0.03263497781059112,8,4,0,15,0.06572331819942803,0.024500900889980488,9,5,1,18,0.0625396995081651,0.02549288725555731,12,5,1,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 3, ""volume_confirmation"": true, ""window"": 50}"
CAM-0614,RUN-0008,sp500__donchian50__breakout__top3__volume1,sp500,1,-1.0,1.115813316847204,0.9563228256623143,-0.15949049118488978,1932,4176,896,573,413,0.7139442231075698,1.0000000000000002,1594.9049118488977,161,147,0.17962606021789274,0.06981304800543663,STX,0.18781110752479407,0.9280022093224098,0,0,0.018596888614120066,0.005740529484881949,33,18,9,0.28724808979221433,2022-08-25,2023-03-14,190.0,0.030520768708500092,12,0.06250881246011046,0.06866129283415784,11,1,0,15,0.048094056721367594,0.06800161478471696,12,3,0,18,0.04347645752886245,0.0525455284042873,14,4,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 3, ""volume_confirmation"": true, ""window"": 50}"
CAM-0614,RUN-0008,sp500__donchian100__breakout__top3__volume1,sp500,1,-1.0,1.1104905503805342,0.9598150416266554,-0.15067550875387883,1739,3803,858,550,406,0.6836653386454183,1.0000000000000002,1506.7550875387883,164,138,0.17832538766683634,0.07098289913471928,STX,0.1846127428735817,0.9258778075069525,0,0,0.018508175839675574,0.01411593148631102,32,19,9,0.3340320202005225,2022-03-04,2023-03-10,333.0,0.009711771583691941,12,0.06218822131507563,0.0541204515104991,11,1,0,15,0.04625558738229823,0.047297900152544585,12,3,0,18,0.043665934460824646,0.04843125781586659,14,4,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 3, ""volume_confirmation"": true, ""window"": 100}"
CAM-0614,RUN-0008,qqq__donchian20__breakout__top10__volume1,qqq,1,-1.0,1.0772510791779366,0.924778496901377,-0.15247258227655935,1750,4084,939,702,477,0.5446635730858469,1.0000000000000002,1524.7258227655934,39,49,0.3858892041184703,0.08153805399311115,MRNA,0.28403973706409863,0.793211342113838,0,0,0.012978928664794416,0.0,36,37,10,0.3540055005763157,2021-08-04,2024-11-15,229.0,0.029895567380115763,12,0.0766053312735772,0.06088124570894781,9,3,0,15,0.060233332548450695,0.03143220391095428,10,5,0,18,0.05657258680087732,0.04100347056422408,12,6,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 10, ""volume_confirmation"": true, ""window"": 20}"
CAM-0614,RUN-0008,sp500__donchian20__breakout__top3__volume0,sp500,1,-1.0,1.0675629257536143,0.8818947513344677,-0.18566817441914696,2639,5594,1022,564,483,0.8143426294820717,1.0000000000000002,1856.681744191469,167,149,0.20106343525424383,0.06664135359262535,AMD,0.2627666301243224,0.804796295629292,0,0,0.017792715429226905,0.009707203792130619,32,19,9,0.3757994039419478,2022-03-25,2023-10-05,194.0,0.015631101726065293,12,0.05577308275668699,0.0687876514454692,9,3,0,15,0.04848652811746323,0.06148492614253952,11,4,0,18,0.045356691048048625,0.05501918819951088,13,5,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 3, ""volume_confirmation"": false, ""window"": 20}"
CAM-0614,RUN-0008,sp500__donchian100__breakout__top10__volume1,sp500,1,-1.0,0.9542280624576475,0.8089402992337533,-0.14528776322389414,2981,6839,858,566,390,0.6836076513544632,1.0000000000000004,1452.8776322389415,162,155,0.19319538474521233,0.07521933218511229,STX,0.16062136881221412,0.7936066936454333,1,0,0.015903801040960792,0.011940525302021466,33,18,9,0.40130312126840567,2022-03-04,2023-03-10,363.0,0.0,12,0.058715323584161934,0.045128248016971614,11,1,0,15,0.04910865053273502,0.04457902563298245,13,2,0,18,0.04313680580049796,0.044187667279791905,14,4,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 10, ""volume_confirmation"": true, ""window"": 100}"
CAM-0614,RUN-0008,qqq__donchian100__breakout__top3__volume0,qqq,1,-1.0,0.9400168413133675,0.77587601034186,-0.16414083097150728,1904,4689,1147,752,539,0.6653132250580046,1.0000000000000002,1641.4083097150724,45,42,0.38448141333946284,0.05523348748876977,AMD,0.3856191907604036,0.554397650552964,0,0,0.011325504112209247,0.0,39,34,10,0.4252193162352859,2021-01-13,2023-02-17,612.0,0.03648731010372502,12,0.06312695836671657,0.03912140929221913,10,2,0,15,0.050873474357628554,0.03819959106807559,11,4,0,18,0.04764858017964271,0.03848472104722209,13,5,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 3, ""volume_confirmation"": false, ""window"": 100}"
CAM-0614,RUN-0008,sp500__donchian20__breakout__top3__volume1,sp500,1,-1.0,0.9319684779972993,0.762748474816868,-0.1692200031804312,2158,4600,935,559,449,0.7450199203187251,1.0000000000000002,1692.200031804312,166,145,0.1687809569928019,0.0713254505536051,STX,0.14477927618502473,0.7871892018122746,0,0,0.01553280796662165,0.0,29,22,9,0.267768259259018,2022-08-25,2024-04-17,108.0,0.01321944812441431,12,0.06103339885736758,0.05852338524012875,8,4,0,15,0.050342904393625744,0.05045877331502085,10,5,0,18,0.041860182430264604,0.03134562217868973,12,6,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 3, ""volume_confirmation"": true, ""window"": 20}"
CAM-0614,RUN-0008,sp500__donchian50__breakout__top3__volume0,sp500,1,-1.0,0.8591151539107444,0.6823145195452522,-0.1768006343654924,2473,5345,1005,573,465,0.8007968127490039,1.0000000000000002,1768.0063436549237,162,156,0.14918016846754056,0.04693621923073406,AMD,0.15150758160175484,0.7076075723089896,0,0,0.014318585898512407,0.0,28,23,9,0.3283682810475495,2022-08-25,2022-10-19,291.0,0.027784151229735977,12,0.04749048698906677,0.047495119514941904,8,4,0,15,0.03397099935569067,0.03373236405963542,9,6,0,18,0.030019285673957112,0.0301601084916384,11,7,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 3, ""volume_confirmation"": false, ""window"": 50}"
CAM-0614,RUN-0008,qqq__donchian50__reversal,qqq,1,-1.0,0.8501884963913684,0.8392750791243181,-0.010913417267050274,1180,44647,1673,884,789,0.9704101969183175,1.0000000000000002,109.13417267050274,109,45,0.12379912187277813,0.040321849248110886,ROST,0.03768689751373542,0.812501598877633,1,1,0.010243234896281548,0.01688819516085875,50,30,3,0.3047164983233185,2020-01-16,2020-03-18,47.0,0.06506162040935533,12,0.0023519833386472368,0.0029927776748852305,7,5,0,15,0.0017148339052740897,0.0056654578757915856,9,6,0,18,0.004098875756941459,0.012855161159783884,11,7,0,open_to_next_open,"{""direction"": ""paper_reversal"", ""window"": 50}"
CAM-0614,RUN-0008,qqq__donchian50__breakout__top3__volume0,qqq,1,-1.0,0.8341635805406117,0.6542577201566486,-0.17990586038396306,2153,5164,1203,764,571,0.6977958236658933,1.0000000000000002,1799.0586038396302,45,42,0.45130994889755854,0.05373605547786964,AMD,0.42900108787219654,0.40516249266841514,0,0,0.010050163620971223,0.0,38,35,10,0.39742454602240485,2021-11-05,2023-02-17,646.0,0.03851196918168314,12,0.06799661128430784,0.048012807911636646,8,4,0,15,0.05424723018170456,0.03819959106807559,9,6,0,18,0.04649650363340116,0.011058408594060001,12,6,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 3, ""volume_confirmation"": false, ""window"": 50}"
CAM-0614,RUN-0008,qqq__donchian100__breakout__top10__volume0,qqq,1,-1.0,0.8294559053796329,0.6835824945751842,-0.14587341080444866,2774,8011,1147,762,529,0.6653132250580046,1.0000000000000002,1458.7341080444867,43,47,0.367407014797812,0.057049650971972066,AMD,0.2551442328975662,0.5743116724820667,0,0,0.009993444643128105,0.0,41,32,10,0.42876830752875394,2021-01-07,2023-02-17,661.0,0.007987532068147016,12,0.06298702656152581,0.047601350112820934,10,2,0,15,0.05251151190482863,0.03819959106807559,12,3,0,18,0.04530397709659505,0.030452687330715,14,4,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 10, ""volume_confirmation"": false, ""window"": 100}"
CAM-0614,RUN-0008,sp500__donchian50__breakout__top10__volume1,sp500,1,-1.0,0.8097512565196648,0.657852696891806,-0.1518985596278586,3493,7969,896,575,411,0.7138985630048994,1.0000000000000004,1518.9855962785857,173,150,0.19664778005997377,0.074990727100156,STX,0.16101100789558462,0.6487402486240802,1,0,0.013495854275327743,0.0059914704491641265,31,20,9,0.32842477100971146,2022-08-25,2023-03-14,361.0,0.010179166507567585,12,0.045988500976323364,0.036667456295315586,10,2,0,15,0.04135422896557227,0.03048208276043438,12,3,0,18,0.036756176475265426,0.029793746184382186,13,5,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 10, ""volume_confirmation"": true, ""window"": 50}"
CAM-0614,RUN-0008,qqq__donchian20__reversal,qqq,1,-1.0,0.7965842441241073,0.7723169334177189,-0.024267310706388927,2851,65632,1703,907,796,0.9878037611429966,1.0000000000000002,242.6731070638893,109,51,0.17043914274845676,0.038039915036219236,FI,0.06949944681265562,0.7270847973114517,1,1,0.009597400531615756,0.011531615951502918,49,33,1,0.3103490358636289,2020-02-13,2020-03-18,46.0,0.04706450469672027,12,0.002416115626345628,0.0032368199175389903,6,6,0,15,-0.002808707395289861,-0.0013865462556379975,7,8,0,18,-0.0010685460052220182,0.0032368199175389903,9,9,0,open_to_next_open,"{""direction"": ""paper_reversal"", ""window"": 20}"
CAM-0614,RUN-0008,qqq__donchian50__breakout__top10__volume0,qqq,1,-1.0,0.7393736048814821,0.582979194110923,-0.1563944107705591,3358,9517,1203,774,561,0.6977958236658933,1.0000000000000002,1563.944107705591,46,46,0.3918801232322185,0.05691769582987681,AMD,0.26170039264653594,0.47767321223494613,0,0,0.00890811572146364,0.0,39,34,10,0.3699574208343304,2021-11-05,2023-02-17,747.0,0.006586668946121792,12,0.05369070595997478,0.02448133238559038,8,4,0,15,0.045754049647612614,0.03392172575916816,10,5,0,18,0.03813830965137998,0.022050374318580535,12,6,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 10, ""volume_confirmation"": false, ""window"": 50}"
CAM-0614,RUN-0008,qqq__donchian20__breakout__top3__volume1,qqq,1,-1.0,0.7353020452592622,0.5816611516901241,-0.15364089356913802,1395,3166,939,706,473,0.5446635730858469,1.0000000000000002,1536.4089356913805,38,48,0.38632028803552715,0.07976020914321263,MRNA,0.27146372219405973,0.4638383230652025,0,0,0.008859060786256173,0.0,37,36,10,0.3958885170610213,2021-11-19,2024-11-06,236.0,0.06604105371574767,12,0.06392524001590352,0.0344468413397435,9,3,0,15,0.05000976748148101,0.02648487362113413,10,5,0,18,0.04824748290130562,0.022756678752410428,13,5,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 3, ""volume_confirmation"": true, ""window"": 20}"
CAM-0614,RUN-0008,sp500__donchian50__reversal,sp500,1,-1.0,0.648682031738181,0.641782439312417,-0.0068995924257638855,4381,253441,1204,613,591,0.9591290475663651,1.0000000000000004,68.99592425763885,388,202,0.3736000136977196,0.10657412560552838,GE,0.3550757018169197,0.29360632992126123,65,63,0.01081136719563635,0.0068469572938990204,31,27,2,0.18837107402928888,2022-01-04,2022-10-12,294.0,0.014694771159654979,12,0.008750597184453217,0.011468174523366355,7,5,0,15,0.005381089088663051,0.009824232032097575,8,7,0,18,0.0036380968811810612,0.011468174523366355,10,8,0,open_to_next_open,"{""direction"": ""paper_reversal"", ""window"": 50}"
CAM-0614,RUN-0008,sp500__donchian20__breakout__top10__volume1,sp500,1,-1.0,0.6258570142214336,0.4661904866124186,-0.1596665276090149,4176,9406,935,565,443,0.7450199203187251,1.0000000000000004,1596.6652760901488,166,161,0.22176012547048587,0.07819422365366166,STX,0.1560030044008636,0.46985400982057,0,0,0.010430950237023891,0.00013243335803099932,30,21,9,0.3036810391245998,2022-08-25,2024-04-17,277.0,0.007659167672800299,12,0.04725952132541433,0.033438372791393084,8,4,0,15,0.04314657856542638,0.023912117086715333,10,5,0,18,0.034159058514146676,0.02085573292719619,11,7,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 10, ""volume_confirmation"": true, ""window"": 20}"
CAM-0614,RUN-0008,qqq__donchian100__reversal,qqq,1,-1.0,0.595068945744798,0.589453586623014,-0.005615359121783977,575,28621,1623,836,787,0.941415313225058,1.0000000000000002,56.153591217839775,94,58,0.1276616048073256,0.04147992692982752,TSLA,0.031861360174379315,0.5632075855704186,0,0,0.007169505370419254,0.010578699166791362,44,34,5,0.3224748725031434,2020-02-20,2020-03-20,49.0,0.07878017580733482,12,0.002724094662021242,0.001414184559178795,6,6,0,15,0.0031681306864771858,0.0064177134898623055,8,7,0,18,0.004054794457787731,0.015285064503622804,10,8,0,open_to_next_open,"{""direction"": ""paper_reversal"", ""window"": 100}"
CAM-0614,RUN-0008,sp500__donchian20__reversal,sp500,1,-1.0,0.536100028043074,0.5201455442622254,-0.01595448378084837,10362,297417,1234,636,598,0.9830976823672216,1.0000000000000002,159.54483780848375,388,210,0.34201179586950226,0.09316247148825788,GE,0.28222165011720574,0.25387837792586826,55,54,0.008935000467384565,0.010034790182561995,34,25,1,0.214162563741952,2022-01-04,2022-10-12,310.0,0.007269337934497257,12,0.01044995457721839,0.011215689246800876,8,4,0,15,0.004579307601797343,0.006729456553047587,9,6,0,18,0.004170640039627813,0.008413585946718314,11,7,0,open_to_next_open,"{""direction"": ""paper_reversal"", ""window"": 20}"
CAM-0614,RUN-0008,sp500__donchian20__breakout__top10__volume0,sp500,1,-1.0,0.43925824858949714,0.27508777529807094,-0.16417047329142598,7011,16085,1022,574,473,0.8143426294820717,1.0000000000000004,1641.7047329142597,177,157,0.18261042836997682,0.05440878329505128,AMD,0.10200630647509125,0.3372519421144059,0,0,0.007320970809824951,0.0,29,22,9,0.4238982385399059,2022-04-20,2023-10-27,468.0,0.016700354038689393,12,0.0453555830037492,0.05182892984272848,9,3,0,15,0.038203514841731435,0.042848808678303596,11,4,0,18,0.03488847999667346,0.03853858901108549,13,5,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 10, ""volume_confirmation"": false, ""window"": 20}"
CAM-0614,RUN-0008,sp500__donchian100__reversal,sp500,1,-1.0,0.3197110323024754,0.31595542893203166,-0.0037556033704436937,2160,209245,1154,590,564,0.9193116123568983,1.0000000000000004,37.55603370443694,383,189,0.046038439106911196,0.055780613733392576,CCL,0.006484790441711659,0.3132262418607637,56,56,0.005328517205041257,0.0034078434392015595,31,25,4,0.2511460962894312,2022-01-04,2022-10-12,302.0,0.019194612709908864,12,0.010804697359528345,0.01486986034644132,8,4,0,15,0.007596891850442672,0.014571761735245155,9,6,0,18,0.006586700724304778,0.013296186513472823,11,7,0,open_to_next_open,"{""direction"": ""paper_reversal"", ""window"": 100}"
CAM-0614,RUN-0008,sp500__donchian50__breakout__top10__volume0,sp500,1,-1.0,0.2983123425398106,0.14554555996639013,-0.15276678257342036,6194,14771,1005,584,454,0.8007968127490039,1.0000000000000004,1527.6678257342032,177,154,0.1524167122433087,0.04316309826446122,AMD,0.07838613577409745,0.21992620676571314,0,0,0.004971872375663507,0.0,29,22,9,0.43674177258147456,2022-04-20,2023-03-14,626.0,0.009637780361672673,12,0.034707996010904296,0.034852635671997034,9,3,0,15,0.030338657785156573,0.030158046168709787,11,4,0,18,0.025918451655401537,0.024015015459042374,12,6,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 10, ""volume_confirmation"": false, ""window"": 50}"
CAM-0614,RUN-0008,sp500__donchian100__breakout__top3__volume0,sp500,1,-1.0,0.2878836920587664,0.11666325561821778,-0.17122043644054843,2358,5170,993,557,468,0.7912350597609562,1.0000000000000002,1712.2043644054843,151,158,0.16442079915230934,0.05179443806698148,AMD,0.14377625426920704,0.14410743778955937,0,0,0.00479806153431277,0.0,29,22,9,0.5886618187409363,2022-03-25,2022-12-20,640.0,0.09058019668475142,12,0.028342437176559376,0.03136870513608625,9,3,0,15,0.022706683724632658,0.02780360187493986,11,4,0,18,0.02358111579529307,0.03136870513608625,13,5,0,open_to_next_open,"{""direction"": ""acknowledged_breakout"", ""top_k"": 3, ""volume_confirmation"": false, ""window"": 100}"
