trade_symbols,lookback,market_sma,holding_sessions,entry_delay_sessions,cost_bps_per_side,breadth,require_positive_momentum,require_market_trend,full_net,full_max_dd,full_decisions,full_beta,top_symbol_share,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_max_dd,18m_recovery_days,18m_decisions,18m_soxl_net,18m_tqqq_net,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_max_dd,15m_recovery_days,15m_decisions,15m_soxl_net,15m_tqqq_net,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_max_dd,12m_recovery_days,12m_decisions,12m_soxl_net,12m_tqqq_net
"('TQQQ', 'SOXL')",5,100,1,1,5.0,1,True,True,0.502242177626941,0.7497605167846694,955,2.9817703360290944,0.524354987590208,0.4768904700424028,0.026493915002355716,0.0,7,0.5471734093386905,392,202,0.1264677539557375,0.39511256878715484,1.0080630220494615,0.06720420146996409,0.020269498850230036,4,0.21098268942535423,111,166,0.6984790600400766,0.3095839620093839,0.9877935231992314,0.08231612693326928,0.048052041654741855,4,0.21415340600765115,90,152,0.6942608037902429,0.2935327194089875
"('TQQQ', 'SOXL')",60,20,10,1,5.0,2,True,True,2.4632060337982344,0.41196129177150376,124,3.179069057104328,0.6207022378314329,0.9070337030311884,0.05039076127951049,0.011522789806845152,7,0.36712981301304787,275,27,0.7158649545899634,0.10694054697349065,0.8706906927201312,0.058046046181342084,0.003673926388563495,6,0.31867792176092924,176,22,0.7158649545899634,0.20268543502810743,1.1399191785037486,0.09499326487531239,0.07150614504431951,4,0.21717218895726656,85,20,0.9089725653198448,0.2309466131839038
"('TQQQ', 'SOXL')",20,50,3,1,5.0,1,True,True,3.4604948450485487,0.394269041997721,403,3.57393258319478,0.7357212738119042,1.150351113273738,0.06390839518187434,0.02521146671483751,6,0.5131895030944841,190,86,0.9703221036272527,0.24915926415034662,1.4867222034243301,0.09911481356162202,0.013436556475163154,5,0.2211059705625801,85,69,1.3882953754018479,0.1290728478058083,1.4921937568895327,0.12434947974079437,0.11828240648947022,4,0.22059543300214893,85,65,1.3882953754018479,0.10389838148768549
"('TQQQ', 'SOXL')",5,50,3,1,5.0,2,True,True,1.855223717283471,0.49194716069229494,366,3.0374641220699954,0.5728577809708298,0.28625689664341514,0.015903160924634174,0.0,8,0.6938954090718915,332,76,0.17229149408961064,0.16628314213593404,0.9065749263752411,0.06043832842501607,0.03440418616626644,5,0.22574632250849086,81,63,0.7253936069164784,0.1811813194587637,0.9490644728363968,0.07908870606969974,0.07010994948517868,4,0.22072310599962583,80,58,0.8101644137165872,0.13890005911981085
"('TQQQ', 'SOXL')",60,50,5,1,5.0,1,True,True,2.5020375559321923,0.5617890970158426,242,3.4083102050995637,0.8133884205335125,1.3760540386328837,0.07644744659071576,0.02588424824595647,6,0.2238804594004722,198,52,1.1374214726522984,0.274303169655125,1.2543348336437412,0.08362232224291608,0.02300768370466711,5,0.23688801475189597,128,40,1.1374214726522984,0.14828649171985542,1.3099364795665411,0.10916137329721176,0.03815447179311558,4,0.23076345238290405,84,37,1.1374214726522984,0.1725150069142426
"('TQQQ', 'SOXL')",60,200,5,1,5.0,1,True,True,3.8903593566579393,0.6617800789383369,235,3.497037316593832,0.922703986642064,1.8935609385831869,0.10519782992128815,0.045481226727627784,5,0.21804933057286074,192,59,1.6074505736915672,0.32178096856615956,1.7166888029245055,0.11444592019496705,0.02300768370466711,5,0.2392902701355949,129,47,1.6074505736915672,0.19197591935925973,1.77996558060581,0.14833046505048414,0.09465946491922674,4,0.2312318204431701,47,44,1.6074505736915672,0.1725150069142426
"('TQQQ', 'SOXL')",60,100,5,1,5.0,1,True,True,3.6674600836748543,0.47469571627695756,253,3.4038743536261227,1.0452470204962607,1.7306261718521985,0.09614589843623325,0.045481226727627784,5,0.21804933057286074,192,54,1.4445158069605792,0.32178096856615956,1.5537540361935176,0.10358360241290117,0.02300768370466711,5,0.2392902701355949,129,42,1.4445158069605792,0.19197591935925973,1.617030813874822,0.1347525678229018,0.09465946491922674,4,0.2312318204431701,83,39,1.4445158069605792,0.1725150069142426
"('TQQQ', 'SOXL')",60,200,1,1,5.0,1,True,True,3.063313147419369,0.4746072634100892,1141,3.4553679715346073,0.9931902165372012,1.4998607582585477,0.08332559768103041,0.03615279183034091,5,0.2295937220370742,210,292,1.3164144528106914,0.2281361581483452,1.3748201614642444,0.09165467743094965,0.027246663546870345,5,0.24653453147106352,142,231,1.3164144528106914,0.13403524233230768,1.4776979883798826,0.12314149903165687,0.06870221228794285,4,0.23242453627415352,55,216,1.4034511241788155,0.07424686420106508
"('TQQQ', 'SOXL')",60,50,10,1,5.0,2,True,True,2.2177745086613023,0.4764509570809731,127,3.1958460030391387,0.6953230644810503,1.231742454829584,0.06843013637942136,0.030800739830688484,5,0.2280536404321775,190,26,0.9674085539835076,0.1801056993783423,1.122716029758811,0.07484773531725407,0.003673926388563495,5,0.24136743487989615,127,20,0.9674085539835076,0.15812766139015277,1.191950106905535,0.09932917557546123,0.07567346388643012,4,0.23273918942405145,78,19,0.9674085539835076,0.22454155292202715
"('TQQQ', 'SOXL')",20,50,1,1,5.0,1,True,True,2.0831896475013623,0.4788977053130752,1140,3.4673577042312163,0.6477719021634695,0.7820716003048857,0.04344842223916032,0.013831980682120493,6,0.5791706506100623,198,243,0.5887160584442584,0.23804539456111706,1.1986825403923107,0.07991216935948738,0.0,5,0.24066425059141996,177,196,1.0672888249818875,0.20702324908917846,1.2410816578231953,0.10342347148526627,0.11232652441282398,4,0.23585641642330593,177,184,1.0672888249818875,0.17379283284130698
"('TQQQ', 'SOXL')",20,100,1,1,5.0,2,True,True,1.0736206177907974,0.46826557739033636,1093,3.205827006082601,0.6190812707457822,0.20830728517166797,0.011572626953981554,0.005732899413259761,6,0.598879258013505,496,248,-0.011337715198960097,0.2643348530711175,0.4646989141128097,0.030979927607520653,0.0,5,0.29337515831895117,180,200,0.33436804716404933,0.20596040062751553,0.6478660432331242,0.053988836936093694,0.040345425353858155,4,0.2384145642752284,180,185,0.49193141228897097,0.15593463094415227
"('TQQQ', 'SOXL')",5,50,3,1,5.0,1,True,True,2.006901465537732,0.6020418598816109,366,3.284033972356658,0.8433694565418133,0.7216814879103635,0.04009341599502017,0.0,8,0.6122817952868166,194,76,0.3345388104060486,0.4562729320081762,1.258773080856496,0.08391820539043306,0.019043443139448658,5,0.24469941750948596,99,63,1.067312064586843,0.19146101626965417,1.2863079844042007,0.10719233203368339,0.10512577370950951,4,0.2415854977324823,99,58,1.1542350224943307,0.13207296190987128
