campaign_id,run_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0601,RUN-0008,qqq__sue__hold3__top5__price20,qqq,1,-1.0,1.2314554527184736,1.2276968705353513,-0.003758582183122085,149,652,1674,938,736,0.9588167053364269,1.0,37.585821831220855,39,18,0.493757354430868,0.033919922951289115,GOOGL,0.22127576056363696,1.0101796921548365,0,0,0.014836812683355098,0.01887243023958592,48,32,3,0.34712404154625665,2021-11-19,2022-10-12,318.0,0.0,12,0.035973645698415734,0.03622073953297354,8,4,0,15,0.024196727875255782,0.03186539438235701,9,6,0,18,0.02512417382781043,0.03312163450937013,11,7,0,open_to_next_open,"{""confirmation"": ""price20"", ""hold_months"": 3, ""liquidity"": ""top_half"", ""source_repair"": {""holdout_rows_loaded"": 0, ""latest_event_date"": ""2026-02-27"", ""q4_derivation"": ""annual diluted EPS less first three direct quarterly diluted EPS values"", ""score_cells"": 244560, ""sec_extension_enabled"": true, ""sec_quarter_rows"": 13276, ""sec_symbols"": 389, ""source_rows"": 15501, ""source_symbols"": 458, ""usable_sue_events"": 3349, ""usable_sue_symbols"": 152}, ""top_k"": 5}"
CAM-0601,RUN-0008,qqq__sue__hold1__top5__price20,qqq,1,-1.0,1.0803348586823707,1.0698387031199876,-0.010496155562382904,249,637,1674,910,764,0.9709976798143851,1.0,104.96155562382904,29,28,0.5424762287331,0.03770654845851321,NFLX,0.36188595683330205,0.7184489018490686,0,0,0.013016082634727357,0.014198618584153753,49,31,3,0.46489428482080386,2021-11-19,2022-10-12,541.0,0.06897882247868119,12,0.020573364695983847,0.036818584088315315,8,4,0,15,0.015627671253185076,0.03501406155186477,10,5,0,18,0.016924354369990905,0.036818584088315315,12,6,0,open_to_next_open,"{""confirmation"": ""price20"", ""hold_months"": 1, ""liquidity"": ""top_half"", ""source_repair"": {""holdout_rows_loaded"": 0, ""latest_event_date"": ""2026-02-27"", ""q4_derivation"": ""annual diluted EPS less first three direct quarterly diluted EPS values"", ""score_cells"": 244560, ""sec_extension_enabled"": true, ""sec_quarter_rows"": 13276, ""sec_symbols"": 389, ""source_rows"": 15501, ""source_symbols"": 458, ""usable_sue_events"": 3349, ""usable_sue_symbols"": 152}, ""top_k"": 5}"
CAM-0601,RUN-0008,qqq__sue__hold1__top10__price20,qqq,1,-1.0,1.0481487278511428,1.0379819563314872,-0.010166771519655598,455,1203,1674,933,741,0.9709976798143851,1.0,101.66771519655597,45,34,0.47086138730770727,0.039773276095902525,NFLX,0.3144638412410137,0.7336848866101291,0,0,0.012628297925917383,0.01626959727122853,51,29,3,0.41521351634843445,2021-11-18,2022-10-12,541.0,0.0,12,0.022427390257147278,0.026130762070541085,7,5,0,15,0.015551121040256632,0.007280556804154764,9,6,0,18,0.016088018025568467,0.009112389831679286,11,7,0,open_to_next_open,"{""confirmation"": ""price20"", ""hold_months"": 1, ""liquidity"": ""top_half"", ""source_repair"": {""holdout_rows_loaded"": 0, ""latest_event_date"": ""2026-02-27"", ""q4_derivation"": ""annual diluted EPS less first three direct quarterly diluted EPS values"", ""score_cells"": 244560, ""sec_extension_enabled"": true, ""sec_quarter_rows"": 13276, ""sec_symbols"": 389, ""source_rows"": 15501, ""source_symbols"": 458, ""usable_sue_events"": 3349, ""usable_sue_symbols"": 152}, ""top_k"": 10}"
CAM-0601,RUN-0008,qqq__sue__hold3__top10__price20,qqq,1,-1.0,1.0024296772391343,0.9988271244857856,-0.0036025527533487646,252,1224,1674,948,726,0.9588167053364269,1.0,36.02552753348765,52,27,0.43107005254967484,0.03450835548992799,GOOGL,0.1384354386296968,0.8639942386094376,0,0,0.012077465990832946,0.009986898091293658,48,32,3,0.35896673453819755,2021-11-19,2022-10-12,519.0,0.0,12,0.02820305674321935,0.02094546441085038,7,5,0,15,0.01623093968519039,0.008483469756428306,8,7,0,18,0.01734379937096234,0.013511235440770925,10,8,0,open_to_next_open,"{""confirmation"": ""price20"", ""hold_months"": 3, ""liquidity"": ""top_half"", ""source_repair"": {""holdout_rows_loaded"": 0, ""latest_event_date"": ""2026-02-27"", ""q4_derivation"": ""annual diluted EPS less first three direct quarterly diluted EPS values"", ""score_cells"": 244560, ""sec_extension_enabled"": true, ""sec_quarter_rows"": 13276, ""sec_symbols"": 389, ""source_rows"": 15501, ""source_symbols"": 458, ""usable_sue_events"": 3349, ""usable_sue_symbols"": 152}, ""top_k"": 10}"
CAM-0601,RUN-0008,qqq__sue__hold6__top5__price20,qqq,1,-1.0,0.9770086028940049,0.9750060265240468,-0.00200257636995817,105,660,1674,932,742,0.9405452436194895,1.0,20.0257636995817,39,18,0.529606637780425,0.0377268955097358,GOOGL,0.18882602259998438,0.7881825802940206,0,0,0.011771187986674758,0.016098836209200575,50,30,3,0.36077938713191793,2021-11-19,2022-10-12,321.0,0.015239726242924127,12,0.025700480037269897,0.017133474520689765,8,4,0,15,0.01662709625380524,0.00597954525525461,9,6,0,18,0.016693379780424986,0.017133474520689765,11,7,0,open_to_next_open,"{""confirmation"": ""price20"", ""hold_months"": 6, ""liquidity"": ""top_half"", ""source_repair"": {""holdout_rows_loaded"": 0, ""latest_event_date"": ""2026-02-27"", ""q4_derivation"": ""annual diluted EPS less first three direct quarterly diluted EPS values"", ""score_cells"": 244560, ""sec_extension_enabled"": true, ""sec_quarter_rows"": 13276, ""sec_symbols"": 389, ""source_rows"": 15501, ""source_symbols"": 458, ""usable_sue_events"": 3349, ""usable_sue_symbols"": 152}, ""top_k"": 5}"
CAM-0601,RUN-0008,qqq__sue__hold3__top10__none,qqq,1,-1.0,0.9392634308559247,0.9374297414924606,-0.0018336893634639338,94,1021,1674,905,769,0.9588167053364269,1.0,18.33689363463934,36,17,0.5124102779569542,0.03648819767891946,AMD,0.18872013888990455,0.7505432919660201,0,0,0.011316426877782223,0.02055218503511776,51,29,3,0.3584578339055961,2021-11-19,2022-10-12,728.0,0.0,12,0.028656281887307827,0.021164360730302555,8,4,0,15,0.019154789092367723,0.01513761417005378,10,5,0,18,0.016174915816841558,0.018200214332636758,12,6,0,open_to_next_open,"{""confirmation"": ""none"", ""hold_months"": 3, ""liquidity"": ""top_half"", ""source_repair"": {""holdout_rows_loaded"": 0, ""latest_event_date"": ""2026-02-27"", ""q4_derivation"": ""annual diluted EPS less first three direct quarterly diluted EPS values"", ""score_cells"": 244560, ""sec_extension_enabled"": true, ""sec_quarter_rows"": 13276, ""sec_symbols"": 389, ""source_rows"": 15501, ""source_symbols"": 458, ""usable_sue_events"": 3349, ""usable_sue_symbols"": 152}, ""top_k"": 10}"
CAM-0601,RUN-0008,qqq__sue__hold6__top10__none,qqq,1,-1.0,0.908423538012194,0.9072905837027967,-0.0011329543093973437,80,1079,1674,917,757,0.9405452436194895,1.0,11.329543093973436,37,16,0.5284031836755598,0.036617500407654234,COST,0.18597502305470412,0.7224485149574899,0,0,0.010944861903761373,0.017634382250547635,49,31,3,0.37320778511411884,2021-11-19,2022-10-12,660.0,0.0,12,0.023593655022475752,0.017369032479755117,7,5,0,15,0.01648242682656341,0.017634382250547635,9,6,0,18,0.014348445840581182,0.01879229895755442,11,7,0,open_to_next_open,"{""confirmation"": ""none"", ""hold_months"": 6, ""liquidity"": ""top_half"", ""source_repair"": {""holdout_rows_loaded"": 0, ""latest_event_date"": ""2026-02-27"", ""q4_derivation"": ""annual diluted EPS less first three direct quarterly diluted EPS values"", ""score_cells"": 244560, ""sec_extension_enabled"": true, ""sec_quarter_rows"": 13276, ""sec_symbols"": 389, ""source_rows"": 15501, ""source_symbols"": 458, ""usable_sue_events"": 3349, ""usable_sue_symbols"": 152}, ""top_k"": 10}"
CAM-0601,RUN-0008,qqq__sue__hold1__top10__none,qqq,1,-1.0,0.9071517245327639,0.9043170195788551,-0.002834704953908968,113,903,1674,906,768,0.9709976798143851,1.0,28.347049539089678,34,19,0.5289433508562983,0.03459476488667367,AMD,0.19806754747768038,0.7090841770550835,0,0,0.010929538849792336,0.021933755408102388,52,28,3,0.3627471824575713,2021-11-18,2022-10-12,728.0,0.0,12,0.029101222409591204,0.024361148599315208,8,4,0,15,0.018865135403077934,0.013210897979003024,10,5,0,18,0.016998437172475157,0.014351891106109193,12,6,0,open_to_next_open,"{""confirmation"": ""none"", ""hold_months"": 1, ""liquidity"": ""top_half"", ""source_repair"": {""holdout_rows_loaded"": 0, ""latest_event_date"": ""2026-02-27"", ""q4_derivation"": ""annual diluted EPS less first three direct quarterly diluted EPS values"", ""score_cells"": 244560, ""sec_extension_enabled"": true, ""sec_quarter_rows"": 13276, ""sec_symbols"": 389, ""source_rows"": 15501, ""source_symbols"": 458, ""usable_sue_events"": 3349, ""usable_sue_symbols"": 152}, ""top_k"": 10}"
CAM-0601,RUN-0008,qqq__sue__hold6__top10__price20,qqq,1,-1.0,0.90564802533361,0.903758690447919,-0.0018893348856909892,169,1239,1674,926,748,0.9405452436194895,1.0,18.89334885690989,56,23,0.4295125158616121,0.03618450788154572,COST,0.11326766425526591,0.7923803610783441,0,0,0.010911421991971204,0.020421799480550628,48,32,3,0.3512718654747546,2021-11-19,2022-10-12,333.0,0.0,12,0.022582951428236447,0.014107605621095292,6,6,0,15,0.013058661125437328,-0.0007272608403781113,7,8,0,18,0.013400034640563718,0.012338938789865639,9,9,0,open_to_next_open,"{""confirmation"": ""price20"", ""hold_months"": 6, ""liquidity"": ""top_half"", ""source_repair"": {""holdout_rows_loaded"": 0, ""latest_event_date"": ""2026-02-27"", ""q4_derivation"": ""annual diluted EPS less first three direct quarterly diluted EPS values"", ""score_cells"": 244560, ""sec_extension_enabled"": true, ""sec_quarter_rows"": 13276, ""sec_symbols"": 389, ""source_rows"": 15501, ""source_symbols"": 458, ""usable_sue_events"": 3349, ""usable_sue_symbols"": 152}, ""top_k"": 10}"
CAM-0601,RUN-0008,qqq__sue__hold3__top5__none,qqq,1,-1.0,0.572485169227636,0.570196755928899,-0.00228841329873718,61,546,1674,901,773,0.9588167053364269,1.0,22.8841329873718,22,12,0.5609002771013972,0.03575291297766041,AMD,0.17516255879434497,0.3973226104332911,0,0,0.006897411677441396,0.01303925653180437,49,31,3,0.4465859202814945,2021-11-19,2023-01-09,,0.16201616031453034,12,0.016099706757790305,0.012498289593619687,7,5,0,15,0.012164573673387913,0.012973569813892312,9,6,0,18,0.011018640224444412,0.01518495918518033,11,7,0,open_to_next_open,"{""confirmation"": ""none"", ""hold_months"": 3, ""liquidity"": ""top_half"", ""source_repair"": {""holdout_rows_loaded"": 0, ""latest_event_date"": ""2026-02-27"", ""q4_derivation"": ""annual diluted EPS less first three direct quarterly diluted EPS values"", ""score_cells"": 244560, ""sec_extension_enabled"": true, ""sec_quarter_rows"": 13276, ""sec_symbols"": 389, ""source_rows"": 15501, ""source_symbols"": 458, ""usable_sue_events"": 3349, ""usable_sue_symbols"": 152}, ""top_k"": 5}"
