candidate,extra_adverse_bps_per_side,year,net_pnl
qqq_single_ma150_weekly_top10_f42_s0,0.0,2022,-0.5114321453588049
qqq_single_ma150_weekly_top10_f42_s0,0.0,2023,0.2696146015959874
qqq_single_ma150_weekly_top10_f42_s0,0.0,2024,0.06041941636167606
qqq_single_ma150_weekly_top10_f42_s0,0.0,2025,0.3090304996678221
qqq_single_ma150_weekly_top10_f42_s0,0.0,2026,0.4366685071507194
qqq_single_ma150_weekly_top10_f42_s0,1.0,2019,0.0
qqq_single_ma150_weekly_top10_f42_s0,1.0,2020,0.7542540090318708
qqq_single_ma150_weekly_top10_f42_s0,1.0,2021,0.3423776874223301
qqq_single_ma150_weekly_top10_f42_s0,1.0,2022,-0.514745637422297
qqq_single_ma150_weekly_top10_f42_s0,1.0,2023,0.26647460159598735
qqq_single_ma150_weekly_top10_f42_s0,1.0,2024,0.057359416361676074
qqq_single_ma150_weekly_top10_f42_s0,1.0,2025,0.3064504996678221
qqq_single_ma150_weekly_top10_f42_s0,1.0,2026,0.4359285071507194
qqq_single_ma150_weekly_top10_f42_s0,2.0,2019,0.0
qqq_single_ma150_weekly_top10_f42_s0,2.0,2020,0.7517940090318708
qqq_single_ma150_weekly_top10_f42_s0,2.0,2021,0.3392176874223301
qqq_single_ma150_weekly_top10_f42_s0,2.0,2022,-0.518059129485789
qqq_single_ma150_weekly_top10_f42_s0,2.0,2023,0.26333460159598737
qqq_single_ma150_weekly_top10_f42_s0,2.0,2024,0.054299416361676046
qqq_single_ma150_weekly_top10_f42_s0,2.0,2025,0.3038704996678221
qqq_single_ma150_weekly_top10_f42_s0,2.0,2026,0.43518850715071944
qqq_single_ma150_weekly_top10_f42_s0,5.0,2019,0.0
qqq_single_ma150_weekly_top10_f42_s0,5.0,2020,0.7444140090318708
qqq_single_ma150_weekly_top10_f42_s0,5.0,2021,0.3297376874223301
qqq_single_ma150_weekly_top10_f42_s0,5.0,2022,-0.5279996056762651
qqq_single_ma150_weekly_top10_f42_s0,5.0,2023,0.2539146015959874
qqq_single_ma150_weekly_top10_f42_s0,5.0,2024,0.04511941636167606
qqq_single_ma150_weekly_top10_f42_s0,5.0,2025,0.29613049966782207
qqq_single_ma150_weekly_top10_f42_s0,5.0,2026,0.43296850715071944
qqq_single_ma150_weekly_top10_f42_s0,10.0,2019,0.0
qqq_single_ma150_weekly_top10_f42_s0,10.0,2020,0.7321140090318707
qqq_single_ma150_weekly_top10_f42_s0,10.0,2021,0.31393768742233014
qqq_single_ma150_weekly_top10_f42_s0,10.0,2022,-0.5445670659937255
qqq_single_ma150_weekly_top10_f42_s0,10.0,2023,0.2382146015959874
qqq_single_ma150_weekly_top10_f42_s0,10.0,2024,0.029819416361676065
qqq_single_ma150_weekly_top10_f42_s0,10.0,2025,0.2832304996678221
qqq_single_ma150_weekly_top10_f42_s0,10.0,2026,0.4292685071507194
qqq_single_ma150_weekly_top10_f63_s0,0.0,2019,0.0
qqq_single_ma150_weekly_top10_f63_s0,0.0,2020,0.7107100213734204
qqq_single_ma150_weekly_top10_f63_s0,0.0,2021,0.29557826495574235
qqq_single_ma150_weekly_top10_f63_s0,0.0,2022,-0.459593706776285
qqq_single_ma150_weekly_top10_f63_s0,0.0,2023,0.32125625740234554
qqq_single_ma150_weekly_top10_f63_s0,0.0,2024,0.2628004530312352
qqq_single_ma150_weekly_top10_f63_s0,0.0,2025,0.39283866532683215
qqq_single_ma150_weekly_top10_f63_s0,0.0,2026,0.5097601924305891
qqq_single_ma150_weekly_top10_f63_s0,1.0,2019,0.0
qqq_single_ma150_weekly_top10_f63_s0,1.0,2020,0.7085900213734204
qqq_single_ma150_weekly_top10_f63_s0,1.0,2021,0.2929382649557424
qqq_single_ma150_weekly_top10_f63_s0,1.0,2022,-0.46258719883977706
qqq_single_ma150_weekly_top10_f63_s0,1.0,2023,0.31877625740234555
qqq_single_ma150_weekly_top10_f63_s0,1.0,2024,0.26066045303123525
qqq_single_ma150_weekly_top10_f63_s0,1.0,2025,0.39051866532683216
qqq_single_ma150_weekly_top10_f63_s0,1.0,2026,0.5091801924305891
qqq_single_ma150_weekly_top10_f63_s0,2.0,2019,0.0
qqq_single_ma150_weekly_top10_f63_s0,2.0,2020,0.7064700213734204
qqq_single_ma150_weekly_top10_f63_s0,2.0,2021,0.29029826495574235
qqq_single_ma150_weekly_top10_f63_s0,2.0,2022,-0.46558069090326915
qqq_single_ma150_weekly_top10_f63_s0,2.0,2023,0.31629625740234557
qqq_single_ma150_weekly_top10_f63_s0,2.0,2024,0.2585204530312352
qqq_single_ma150_weekly_top10_f63_s0,2.0,2025,0.38819866532683217
qqq_single_ma150_weekly_top10_f63_s0,2.0,2026,0.5086001924305891
qqq_single_ma150_weekly_top10_f63_s0,5.0,2019,0.0
qqq_single_ma150_weekly_top10_f63_s0,5.0,2020,0.7001100213734204
qqq_single_ma150_weekly_top10_f63_s0,5.0,2021,0.28237826495574236
qqq_single_ma150_weekly_top10_f63_s0,5.0,2022,-0.47456116709374535
qqq_single_ma150_weekly_top10_f63_s0,5.0,2023,0.30885625740234557
qqq_single_ma150_weekly_top10_f63_s0,5.0,2024,0.25210045303123524
qqq_single_ma150_weekly_top10_f63_s0,5.0,2025,0.38123866532683215
qqq_single_ma150_weekly_top10_f63_s0,5.0,2026,0.5068601924305891
qqq_single_ma150_weekly_top10_f63_s0,10.0,2019,0.0
qqq_single_ma150_weekly_top10_f63_s0,10.0,2020,0.6895100213734204
qqq_single_ma150_weekly_top10_f63_s0,10.0,2021,0.2691782649557424
qqq_single_ma150_weekly_top10_f63_s0,10.0,2022,-0.4895286274112057
qqq_single_ma150_weekly_top10_f63_s0,10.0,2023,0.29645625740234555
qqq_single_ma150_weekly_top10_f63_s0,10.0,2024,0.24140045303123522
qqq_single_ma150_weekly_top10_f63_s0,10.0,2025,0.36963866532683215
qqq_single_ma150_weekly_top10_f63_s0,10.0,2026,0.5039601924305891
qqq_single_ma150_weekly_top10_f63_s42,0.0,2019,0.0
qqq_single_ma150_weekly_top10_f63_s42,0.0,2020,0.7603737386964905
qqq_single_ma150_weekly_top10_f63_s42,0.0,2021,0.07638966755122674
qqq_single_ma150_weekly_top10_f63_s42,0.0,2022,-0.4397561273408884
qqq_single_ma150_weekly_top10_f63_s42,0.0,2023,0.33591855833833195
qqq_single_ma150_weekly_top10_f63_s42,0.0,2024,0.0982617203994076
qqq_single_ma150_weekly_top10_f63_s42,0.0,2025,0.4572681626030171
qqq_single_ma150_weekly_top10_f63_s42,0.0,2026,0.4843695865788528
qqq_single_ma150_weekly_top10_f63_s42,1.0,2019,0.0
qqq_single_ma150_weekly_top10_f63_s42,1.0,2020,0.7584737386964905
qqq_single_ma150_weekly_top10_f63_s42,1.0,2021,0.07402966755122674
qqq_single_ma150_weekly_top10_f63_s42,1.0,2022,-0.4429096194043805
qqq_single_ma150_weekly_top10_f63_s42,1.0,2023,0.33345855833833193
qqq_single_ma150_weekly_top10_f63_s42,1.0,2024,0.09562172039940761
qqq_single_ma150_weekly_top10_f63_s42,1.0,2025,0.4551081626030171
qqq_single_ma150_weekly_top10_f63_s42,1.0,2026,0.4839495865788528
qqq_single_ma150_weekly_top10_f63_s42,2.0,2019,0.0
qqq_single_ma150_weekly_top10_f63_s42,2.0,2020,0.7565737386964905
qqq_single_ma150_weekly_top10_f63_s42,2.0,2021,0.07166966755122675
qqq_single_ma150_weekly_top10_f63_s42,2.0,2022,-0.44606311146787253
qqq_single_ma150_weekly_top10_f63_s42,2.0,2023,0.3309985583383319
qqq_single_ma150_weekly_top10_f63_s42,2.0,2024,0.09298172039940761
qqq_single_ma150_weekly_top10_f63_s42,2.0,2025,0.4529481626030171
qqq_single_ma150_weekly_top10_f63_s42,2.0,2026,0.4835295865788528
qqq_single_ma150_weekly_top10_f63_s42,5.0,2019,0.0
qqq_single_ma150_weekly_top10_f63_s42,5.0,2020,0.7508737386964905
qqq_single_ma150_weekly_top10_f63_s42,5.0,2021,0.06458966755122669
qqq_single_ma150_weekly_top10_f63_s42,5.0,2022,-0.45552358765834877
qqq_single_ma150_weekly_top10_f63_s42,5.0,2023,0.323618558338332
qqq_single_ma150_weekly_top10_f63_s42,5.0,2024,0.0850617203994076
qqq_single_ma150_weekly_top10_f63_s42,5.0,2025,0.44646816260301714
qqq_single_ma150_weekly_top10_f63_s42,5.0,2026,0.48226958657885277
qqq_single_ma150_weekly_top10_f63_s42,10.0,2019,0.0
qqq_single_ma150_weekly_top10_f63_s42,10.0,2020,0.7413737386964905
qqq_single_ma150_weekly_top10_f63_s42,10.0,2021,0.052789667551226736
qqq_single_ma150_weekly_top10_f63_s42,10.0,2022,-0.47129104797580906
qqq_single_ma150_weekly_top10_f63_s42,10.0,2023,0.31131855833833194
qqq_single_ma150_weekly_top10_f63_s42,10.0,2024,0.07186172039940761
qqq_single_ma150_weekly_top10_f63_s42,10.0,2025,0.4356681626030171
qqq_single_ma150_weekly_top10_f63_s42,10.0,2026,0.4801695865788528
qqq_single_ma150_weekly_top10_f84_s0,0.0,2019,0.0
qqq_single_ma150_weekly_top10_f84_s0,0.0,2020,0.8093579961713712
qqq_single_ma150_weekly_top10_f84_s0,0.0,2021,0.26841763825220294
qqq_single_ma150_weekly_top10_f84_s0,0.0,2022,-0.5559425658260897
qqq_single_ma150_weekly_top10_f84_s0,0.0,2023,0.31515473051494025
qqq_single_ma150_weekly_top10_f84_s0,0.0,2024,0.030337464253193343
qqq_single_ma150_weekly_top10_f84_s0,0.0,2025,0.4969212552003706
qqq_single_ma150_weekly_top10_f84_s0,0.0,2026,0.48327362574618693
qqq_single_ma150_weekly_top10_f84_s0,1.0,2019,0.0
qqq_single_ma150_weekly_top10_f84_s0,1.0,2020,0.8076379961713711
qqq_single_ma150_weekly_top10_f84_s0,1.0,2021,0.26653763825220295
qqq_single_ma150_weekly_top10_f84_s0,1.0,2022,-0.5589760578895818
qqq_single_ma150_weekly_top10_f84_s0,1.0,2023,0.3128147305149403
qqq_single_ma150_weekly_top10_f84_s0,1.0,2024,0.02799746425319334
qqq_single_ma150_weekly_top10_f84_s0,1.0,2025,0.49500125520037064
qqq_single_ma150_weekly_top10_f84_s0,1.0,2026,0.4827536257461869
qqq_single_ma150_weekly_top10_f84_s0,2.0,2019,0.0
qqq_single_ma150_weekly_top10_f84_s0,2.0,2020,0.8059179961713712
qqq_single_ma150_weekly_top10_f84_s0,2.0,2021,0.26465763825220295
qqq_single_ma150_weekly_top10_f84_s0,2.0,2022,-0.5620095499530738
qqq_single_ma150_weekly_top10_f84_s0,2.0,2023,0.3104747305149403
qqq_single_ma150_weekly_top10_f84_s0,2.0,2024,0.025657464253193287
qqq_single_ma150_weekly_top10_f84_s0,2.0,2025,0.4930812552003706
qqq_single_ma150_weekly_top10_f84_s0,2.0,2026,0.48223362574618694
qqq_single_ma150_weekly_top10_f84_s0,5.0,2019,0.0
qqq_single_ma150_weekly_top10_f84_s0,5.0,2020,0.8007579961713712
qqq_single_ma150_weekly_top10_f84_s0,5.0,2021,0.259017638252203
qqq_single_ma150_weekly_top10_f84_s0,5.0,2022,-0.57111002614355
qqq_single_ma150_weekly_top10_f84_s0,5.0,2023,0.30345473051494026
qqq_single_ma150_weekly_top10_f84_s0,5.0,2024,0.018637464253193334
qqq_single_ma150_weekly_top10_f84_s0,5.0,2025,0.4873212552003706
qqq_single_ma150_weekly_top10_f84_s0,5.0,2026,0.48067362574618694
qqq_single_ma150_weekly_top10_f84_s0,10.0,2019,0.0
qqq_single_ma150_weekly_top10_f84_s0,10.0,2020,0.7921579961713712
qqq_single_ma150_weekly_top10_f84_s0,10.0,2021,0.24961763825220293
qqq_single_ma150_weekly_top10_f84_s0,10.0,2022,-0.5862774864610103
qqq_single_ma150_weekly_top10_f84_s0,10.0,2023,0.2917547305149403
qqq_single_ma150_weekly_top10_f84_s0,10.0,2024,0.006937464253193328
qqq_single_ma150_weekly_top10_f84_s0,10.0,2025,0.4777212552003706
qqq_single_ma150_weekly_top10_f84_s0,10.0,2026,0.47807362574618695
qqq_single_ma150_weekly_top10_f84_s10,0.0,2019,0.0
qqq_single_ma150_weekly_top10_f84_s10,0.0,2020,0.6698097099271925
qqq_single_ma150_weekly_top10_f84_s10,0.0,2021,0.3520970971526999
qqq_single_ma150_weekly_top10_f84_s10,0.0,2022,-0.38723640857898395
qqq_single_ma150_weekly_top10_f84_s10,0.0,2023,0.4122949168009188
qqq_single_ma150_weekly_top10_f84_s10,0.0,2024,0.1394306664871288
qqq_single_ma150_weekly_top10_f84_s10,0.0,2025,0.4116330890913193
qqq_single_ma150_weekly_top10_f84_s10,0.0,2026,0.4583737279976526
qqq_single_ma150_weekly_top10_f84_s10,1.0,2019,0.0
qqq_single_ma150_weekly_top10_f84_s10,1.0,2020,0.6679497099271924
qqq_single_ma150_weekly_top10_f84_s10,1.0,2021,0.3501570971526998
qqq_single_ma150_weekly_top10_f84_s10,1.0,2022,-0.39018990064247605
qqq_single_ma150_weekly_top10_f84_s10,1.0,2023,0.4099149168009188
qqq_single_ma150_weekly_top10_f84_s10,1.0,2024,0.1372106664871288
qqq_single_ma150_weekly_top10_f84_s10,1.0,2025,0.40959308909131925
qqq_single_ma150_weekly_top10_f84_s10,1.0,2026,0.45783372799765254
qqq_single_ma150_weekly_top10_f84_s10,2.0,2019,0.0
qqq_single_ma150_weekly_top10_f84_s10,2.0,2020,0.6660897099271924
qqq_single_ma150_weekly_top10_f84_s10,2.0,2021,0.3482170971526999
qqq_single_ma150_weekly_top10_f84_s10,2.0,2022,-0.3931433927059681
qqq_single_ma150_weekly_top10_f84_s10,2.0,2023,0.4075349168009188
qqq_single_ma150_weekly_top10_f84_s10,2.0,2024,0.1349906664871288
qqq_single_ma150_weekly_top10_f84_s10,2.0,2025,0.4075530890913193
qqq_single_ma150_weekly_top10_f84_s10,2.0,2026,0.45729372799765255
qqq_single_ma150_weekly_top10_f84_s10,5.0,2019,0.0
qqq_single_ma150_weekly_top10_f84_s10,5.0,2020,0.6605097099271924
qqq_single_ma150_weekly_top10_f84_s10,5.0,2021,0.34239709715269984
qqq_single_ma150_weekly_top10_f84_s10,5.0,2022,-0.4020038688964443
qqq_single_ma150_weekly_top10_f84_s10,5.0,2023,0.4003949168009188
qqq_single_ma150_weekly_top10_f84_s10,5.0,2024,0.1283306664871288
qqq_single_ma150_weekly_top10_f84_s10,5.0,2025,0.40143308909131925
qqq_single_ma150_weekly_top10_f84_s10,5.0,2026,0.45567372799765254
qqq_single_ma150_weekly_top10_f84_s10,10.0,2019,0.0
qqq_single_ma150_weekly_top10_f84_s10,10.0,2020,0.6512097099271924
qqq_single_ma150_weekly_top10_f84_s10,10.0,2021,0.33269709715269985
qqq_single_ma150_weekly_top10_f84_s10,10.0,2022,-0.4167713292139046
qqq_single_ma150_weekly_top10_f84_s10,10.0,2023,0.3884949168009188
qqq_single_ma150_weekly_top10_f84_s10,10.0,2024,0.11723066648712879
qqq_single_ma150_weekly_top10_f84_s10,10.0,2025,0.39123308909131926
qqq_single_ma150_weekly_top10_f84_s10,10.0,2026,0.4529737279976525
qqq_single_ma150_weekly_top1_f126_s21,0.0,2019,0.0
qqq_single_ma150_weekly_top1_f126_s21,0.0,2020,1.3132214412685617
qqq_single_ma150_weekly_top1_f126_s21,0.0,2021,-0.0024683683306180315
qqq_single_ma150_weekly_top1_f126_s21,0.0,2022,-0.25043323027145936
qqq_single_ma150_weekly_top1_f126_s21,0.0,2023,0.9297595057785768
qqq_single_ma150_weekly_top1_f126_s21,0.0,2024,0.5553078526253276
qqq_single_ma150_weekly_top1_f126_s21,0.0,2025,0.7413902706882971
qqq_single_ma150_weekly_top1_f126_s21,0.0,2026,0.9521839597079731
qqq_single_ma150_weekly_top1_f126_s21,1.0,2019,0.0
qqq_single_ma150_weekly_top1_f126_s21,1.0,2020,1.3109214412685615
qqq_single_ma150_weekly_top1_f126_s21,1.0,2021,-0.005668368330618033
qqq_single_ma150_weekly_top1_f126_s21,1.0,2022,-0.25463323027145934
qqq_single_ma150_weekly_top1_f126_s21,1.0,2023,0.9281595057785768
qqq_single_ma150_weekly_top1_f126_s21,1.0,2024,0.5535078526253275
qqq_single_ma150_weekly_top1_f126_s21,1.0,2025,0.7395902706882971
qqq_single_ma150_weekly_top1_f126_s21,1.0,2026,0.951583959707973
qqq_single_ma150_weekly_top1_f126_s21,2.0,2019,0.0
qqq_single_ma150_weekly_top1_f126_s21,2.0,2020,1.3086214412685615
qqq_single_ma150_weekly_top1_f126_s21,2.0,2021,-0.008868368330617993
qqq_single_ma150_weekly_top1_f126_s21,2.0,2022,-0.2588332302714593
qqq_single_ma150_weekly_top1_f126_s21,2.0,2023,0.9265595057785768
qqq_single_ma150_weekly_top1_f126_s21,2.0,2024,0.5517078526253275
qqq_single_ma150_weekly_top1_f126_s21,2.0,2025,0.7377902706882971
qqq_single_ma150_weekly_top1_f126_s21,2.0,2026,0.9509839597079731
qqq_single_ma150_weekly_top1_f126_s21,5.0,2019,0.0
qqq_single_ma150_weekly_top1_f126_s21,5.0,2020,1.3017214412685616
qqq_single_ma150_weekly_top1_f126_s21,5.0,2021,-0.018468368330618046
qqq_single_ma150_weekly_top1_f126_s21,5.0,2022,-0.2714332302714594
qqq_single_ma150_weekly_top1_f126_s21,5.0,2023,0.9217595057785768
qqq_single_ma150_weekly_top1_f126_s21,5.0,2024,0.5463078526253276
qqq_single_ma150_weekly_top1_f126_s21,5.0,2025,0.7323902706882971
qqq_single_ma150_weekly_top1_f126_s21,5.0,2026,0.9491839597079731
qqq_single_ma150_weekly_top1_f126_s21,10.0,2019,0.0
qqq_single_ma150_weekly_top1_f126_s21,10.0,2020,1.2902214412685615
qqq_single_ma150_weekly_top1_f126_s21,10.0,2021,-0.03446836833061806
qqq_single_ma150_weekly_top1_f126_s21,10.0,2022,-0.2924332302714594
qqq_single_ma150_weekly_top1_f126_s21,10.0,2023,0.9137595057785768
qqq_single_ma150_weekly_top1_f126_s21,10.0,2024,0.5373078526253275
qqq_single_ma150_weekly_top1_f126_s21,10.0,2025,0.7233902706882971
qqq_single_ma150_weekly_top1_f126_s21,10.0,2026,0.9461839597079731
qqq_single_ma150_weekly_top1_f84_s10,0.0,2019,0.0
qqq_single_ma150_weekly_top1_f84_s10,0.0,2020,1.0597251477739489
qqq_single_ma150_weekly_top1_f84_s10,0.0,2021,0.30017369281221506
qqq_single_ma150_weekly_top1_f84_s10,0.0,2022,-0.6989315161508761
qqq_single_ma150_weekly_top1_f84_s10,0.0,2023,0.9678792496280324
qqq_single_ma150_weekly_top1_f84_s10,0.0,2024,0.3703181513710122
qqq_single_ma150_weekly_top1_f84_s10,0.0,2025,0.9610835908332411
qqq_single_ma150_weekly_top1_f84_s10,0.0,2026,0.706631439474594
qqq_single_ma150_weekly_top1_f84_s10,1.0,2019,0.0
qqq_single_ma150_weekly_top1_f84_s10,1.0,2020,1.0562251477739488
qqq_single_ma150_weekly_top1_f84_s10,1.0,2021,0.29617369281221506
qqq_single_ma150_weekly_top1_f84_s10,1.0,2022,-0.7031315161508761
qqq_single_ma150_weekly_top1_f84_s10,1.0,2023,0.9648792496280324
qqq_single_ma150_weekly_top1_f84_s10,1.0,2024,0.3663181513710122
qqq_single_ma150_weekly_top1_f84_s10,1.0,2025,0.9578835908332411
qqq_single_ma150_weekly_top1_f84_s10,1.0,2026,0.7050314394745939
qqq_single_ma150_weekly_top1_f84_s10,2.0,2019,0.0
qqq_single_ma150_weekly_top1_f84_s10,2.0,2020,1.052725147773949
qqq_single_ma150_weekly_top1_f84_s10,2.0,2021,0.2921736928122151
qqq_single_ma150_weekly_top1_f84_s10,2.0,2022,-0.7073315161508761
qqq_single_ma150_weekly_top1_f84_s10,2.0,2023,0.9618792496280324
qqq_single_ma150_weekly_top1_f84_s10,2.0,2024,0.36231815137101225
qqq_single_ma150_weekly_top1_f84_s10,2.0,2025,0.9546835908332411
qqq_single_ma150_weekly_top1_f84_s10,2.0,2026,0.703431439474594
qqq_single_ma150_weekly_top1_f84_s10,5.0,2019,0.0
qqq_single_ma150_weekly_top1_f84_s10,5.0,2020,1.0422251477739488
qqq_single_ma150_weekly_top1_f84_s10,5.0,2021,0.28017369281221505
qqq_single_ma150_weekly_top1_f84_s10,5.0,2022,-0.7199315161508761
qqq_single_ma150_weekly_top1_f84_s10,5.0,2023,0.9528792496280324
qqq_single_ma150_weekly_top1_f84_s10,5.0,2024,0.3503181513710122
qqq_single_ma150_weekly_top1_f84_s10,5.0,2025,0.9450835908332411
qqq_single_ma150_weekly_top1_f84_s10,5.0,2026,0.6986314394745939
qqq_single_ma150_weekly_top1_f84_s10,10.0,2019,0.0
qqq_single_ma150_weekly_top1_f84_s10,10.0,2020,1.0247251477739487
qqq_single_ma150_weekly_top1_f84_s10,10.0,2021,0.26017369281221503
qqq_single_ma150_weekly_top1_f84_s10,10.0,2022,-0.7409315161508762
qqq_single_ma150_weekly_top1_f84_s10,10.0,2023,0.9378792496280324
qqq_single_ma150_weekly_top1_f84_s10,10.0,2024,0.33031815137101217
qqq_single_ma150_weekly_top1_f84_s10,10.0,2025,0.9290835908332411
qqq_single_ma150_weekly_top1_f84_s10,10.0,2026,0.6906314394745939
qqq_single_ma150_weekly_top1_f84_s21,0.0,2019,0.0
qqq_single_ma150_weekly_top1_f84_s21,0.0,2020,1.3881101361631005
qqq_single_ma150_weekly_top1_f84_s21,0.0,2021,-0.08004534557498444
qqq_single_ma150_weekly_top1_f84_s21,0.0,2022,-0.4823012151735939
qqq_single_ma150_weekly_top1_f84_s21,0.0,2023,0.6215849307202429
qqq_single_ma150_weekly_top1_f84_s21,0.0,2024,1.243879175923439
qqq_single_ma150_weekly_top1_f84_s21,0.0,2025,1.1523300190823362
qqq_single_ma150_weekly_top1_f84_s21,0.0,2026,0.7422410826699795
qqq_single_ma150_weekly_top1_f84_s21,1.0,2019,0.0
qqq_single_ma150_weekly_top1_f84_s21,1.0,2020,1.3852101361631004
qqq_single_ma150_weekly_top1_f84_s21,1.0,2021,-0.08404534557498443
qqq_single_ma150_weekly_top1_f84_s21,1.0,2022,-0.48610121517359395
qqq_single_ma150_weekly_top1_f84_s21,1.0,2023,0.6191849307202429
qqq_single_ma150_weekly_top1_f84_s21,1.0,2024,1.240479175923439
qqq_single_ma150_weekly_top1_f84_s21,1.0,2025,1.1499300190823363
qqq_single_ma150_weekly_top1_f84_s21,1.0,2026,0.7410410826699795
qqq_single_ma150_weekly_top1_f84_s21,2.0,2019,0.0
qqq_single_ma150_weekly_top1_f84_s21,2.0,2020,1.3823101361631005
qqq_single_ma150_weekly_top1_f84_s21,2.0,2021,-0.0880453455749844
qqq_single_ma150_weekly_top1_f84_s21,2.0,2022,-0.4899012151735939
qqq_single_ma150_weekly_top1_f84_s21,2.0,2023,0.6167849307202429
qqq_single_ma150_weekly_top1_f84_s21,2.0,2024,1.2370791759234392
qqq_single_ma150_weekly_top1_f84_s21,2.0,2025,1.1475300190823363
qqq_single_ma150_weekly_top1_f84_s21,2.0,2026,0.7398410826699795
qqq_single_ma150_weekly_top1_f84_s21,5.0,2019,0.0
qqq_single_ma150_weekly_top1_f84_s21,5.0,2020,1.3736101361631003
qqq_single_ma150_weekly_top1_f84_s21,5.0,2021,-0.10004534557498446
qqq_single_ma150_weekly_top1_f84_s21,5.0,2022,-0.5013012151735939
qqq_single_ma150_weekly_top1_f84_s21,5.0,2023,0.6095849307202429
qqq_single_ma150_weekly_top1_f84_s21,5.0,2024,1.2268791759234392
qqq_single_ma150_weekly_top1_f84_s21,5.0,2025,1.1403300190823362
qqq_single_ma150_weekly_top1_f84_s21,5.0,2026,0.7362410826699795
qqq_single_ma150_weekly_top1_f84_s21,10.0,2019,0.0
qqq_single_ma150_weekly_top1_f84_s21,10.0,2020,1.3591101361631004
qqq_single_ma150_weekly_top1_f84_s21,10.0,2021,-0.12004534557498447
qqq_single_ma150_weekly_top1_f84_s21,10.0,2022,-0.520301215173594
qqq_single_ma150_weekly_top1_f84_s21,10.0,2023,0.5975849307202429
qqq_single_ma150_weekly_top1_f84_s21,10.0,2024,1.209879175923439
qqq_single_ma150_weekly_top1_f84_s21,10.0,2025,1.1283300190823362
qqq_single_ma150_weekly_top1_f84_s21,10.0,2026,0.7302410826699794
qqq_single_ma150_weekly_top2_f126_s21,0.0,2019,0.0
qqq_single_ma150_weekly_top2_f126_s21,0.0,2020,1.0915547280633098
