decision_date,entry_date,exit_date,symbol,weight,signal,entry_price,exit_price,gross_return_contribution,net_return_contribution,regime
2024-05-21,2024-05-22,2024-06-06,SOXL,0.5,0.11039111316824801,49.25,53.79,0.046091370558375644,0.04559137055837564,bull
2024-05-21,2024-05-22,2024-06-06,TQQQ,0.5,0.06394199077125906,32.35,33.87,0.02349304482225656,0.02299304482225656,bull
2024-06-05,2024-06-06,2024-06-21,SOXL,0.5,0.04982346018046302,53.79,58.42,0.04303773935675781,0.04253773935675781,bull
2024-06-05,2024-06-06,2024-06-21,TQQQ,0.5,0.042980828695114104,33.87,37.45,0.05284912902273409,0.05234912902273409,bull
2024-06-20,2024-06-21,2024-07-08,TQQQ,0.5,0.04363535297387444,37.45,40.91,0.04619492656875823,0.04569492656875823,bull
2024-06-20,2024-06-21,2024-07-08,SOXL,0.5,0.02213896457765685,58.42,62.26,0.03286545703526189,0.03236545703526189,bull
2024-07-05,2024-07-08,2024-07-22,SOXL,0.5,0.13029739776951677,62.26,50.05,-0.09805653710247353,-0.09855653710247353,bull
2024-07-05,2024-07-08,2024-07-22,TQQQ,0.5,0.08853333333333335,40.91,36.83,-0.04986555854314345,-0.05036555854314345,bull
2024-08-06,2024-08-07,2024-08-21,SOXS,0.5,0.15644171779141125,615.0,434.8,-0.1465040650406504,-0.1470040650406504,bear
2024-08-06,2024-08-07,2024-08-21,SQQQ,0.5,0.11240721102863205,249.75,198.5,-0.10260260260260262,-0.10310260260260262,bear
2024-08-20,2024-08-21,2024-09-05,SOXL,0.5,0.1363378684807257,40.75,29.05,-0.14355828220858896,-0.14405828220858896,bull
2024-08-20,2024-08-21,2024-09-05,TQQQ,0.5,0.11485210824417869,35.59,30.57,-0.07052542849114923,-0.07102542849114923,bull
2024-09-04,2024-09-05,2024-09-19,SOXS,0.5,0.19740955783832081,559.0,443.0,-0.10375670840787121,-0.10425670840787121,bear
2024-09-04,2024-09-05,2024-09-19,SQQQ,0.5,0.1055214723926381,228.0,195.12,-0.07210526315789473,-0.07260526315789473,bear
2024-09-30,2024-10-01,2024-10-15,SOXL,0.5,0.08136792452830188,36.59,40.49,0.053293249521727204,0.052793249521727204,bull
2024-09-30,2024-10-01,2024-10-15,TQQQ,0.5,0.025757146900651007,36.14,38.17,0.028085224128389652,0.02758522412838965,bull
2024-10-14,2024-10-15,2024-10-29,SOXL,0.5,0.12112057127162879,40.49,35.46,-0.062114102247468495,-0.0626141022474685,bull
2024-10-14,2024-10-15,2024-10-29,TQQQ,0.5,0.09482758620689657,38.17,37.47,-0.009169504846738286,-0.009669504846738286,bull
2024-10-28,2024-10-29,2024-11-12,SOXL,1.0,0.0074095183813052135,35.46,32.37,-0.08714043993231824,-0.08814043993231824,bull
2024-11-11,2024-11-12,2024-11-26,TQQQ,0.5,0.17529880478087634,41.27,39.65,-0.019626847589047813,-0.020126847589047814,bull
2024-11-11,2024-11-12,2024-11-26,SOXL,0.5,0.0797364085667216,32.37,30.04,-0.03599011430336729,-0.036490114303367294,bull
2024-11-25,2024-11-26,2024-12-11,SOXL,0.5,0.05999277195518604,30.04,28.33,-0.028462050599201094,-0.028962050599201095,bull
2024-11-25,2024-11-26,2024-12-11,TQQQ,0.5,0.037476906835576695,39.65,43.44,0.047793190416141274,0.04729319041614127,bull
2024-12-10,2024-12-11,2024-12-26,TQQQ,1.0,0.018505167027156988,43.44,43.81,0.008517495395948593,0.007517495395948593,bull
2024-12-26,2024-12-27,2025-01-14,SOXL,0.5,0.09845490477901553,29.98,28.47,-0.0251834556370914,-0.0256834556370914,bull
2024-12-26,2024-12-27,2025-01-14,TQQQ,0.5,0.07503045066991487,43.19,38.74,-0.051516554758045785,-0.052016554758045785,bull
2025-01-15,2025-01-16,2025-01-31,TQQQ,1.0,0.003225006201934999,41.01,42.46,0.03535722994391621,0.03435722994391621,bull
2025-02-04,2025-02-05,2025-02-20,SOXL,0.5,0.03468663776113523,26.09,32.06,0.11441165197393643,0.11391165197393643,bull
2025-02-04,2025-02-05,2025-02-20,TQQQ,0.5,0.012097749818533732,41.18,45.03,0.046745993200582814,0.04624599320058281,bull
2025-02-19,2025-02-20,2025-03-06,SOXL,0.5,0.14854014598540144,32.06,19.71,-0.19260761072988147,-0.19310761072988147,bull
2025-02-19,2025-02-20,2025-03-06,TQQQ,0.5,0.06302916274694259,45.03,34.2,-0.120253164556962,-0.120753164556962,bull
2025-03-05,2025-03-06,2025-03-20,SOXS,0.5,0.14285714285714302,513.8,489.6,-0.023550019462825922,-0.024050019462825922,bear
2025-03-05,2025-03-06,2025-03-20,SQQQ,0.5,0.06975978940440952,170.65,186.6,0.04673307940228533,0.046233079402285326,bear
2025-03-21,2025-03-24,2025-04-07,SOXS,1.0,0.020901639344262257,466.4,1003.8,1.152229845626072,1.1512298456260721,bear
2025-04-04,2025-04-07,2025-04-22,SOXS,0.5,0.5811045501910386,1003.8,537.6,-0.2322175732217573,-0.2327175732217573,bear
2025-04-04,2025-04-07,2025-04-22,SQQQ,0.5,0.31488250652741523,278.3,199.5,-0.1415738411785843,-0.1420738411785843,bear
2025-04-21,2025-04-22,2025-05-06,SOXS,0.5,0.159262363788768,537.6,366.0,-0.1595982142857143,-0.1600982142857143,bear
2025-04-21,2025-04-22,2025-05-06,SQQQ,0.5,0.1454997239094422,199.5,151.5,-0.12030075187969924,-0.12080075187969924,bear
2025-05-14,2025-05-15,2025-05-30,SOXL,0.5,0.4186746987951808,18.315,16.9,-0.03862953862953872,-0.03912953862953872,bull
2025-05-14,2025-05-15,2025-05-30,TQQQ,0.5,0.22578397212543555,34.74,35.07,0.004749568221070755,0.004249568221070754,bull
2025-05-29,2025-05-30,2025-06-13,TQQQ,0.5,0.035914041801589525,35.07,36.55,0.021100655831194692,0.020600655831194692,bull
2025-05-29,2025-05-30,2025-06-13,SOXL,0.5,0.0117647058823529,16.9,20.32,0.10118343195266277,0.10068343195266277,bull
2025-06-12,2025-06-13,2025-06-30,SOXL,0.5,0.15311004784689008,20.32,25.49,0.1272145669291338,0.1267145669291338,bull
2025-06-12,2025-06-13,2025-06-30,TQQQ,0.5,0.04905764966740578,36.55,41.4,0.06634746922024626,0.06584746922024626,bull
2025-06-27,2025-06-30,2025-07-15,SOXL,0.5,0.18387553041018379,25.49,28.05,0.05021577089054541,0.04971577089054541,bull
2025-06-27,2025-06-30,2025-07-15,TQQQ,0.5,0.1236544300303617,41.4,43.22,0.021980676328502424,0.021480676328502424,bull
2025-07-14,2025-07-15,2025-07-29,SOXL,0.5,0.06127352823388077,28.05,27.41,-0.011408199643493766,-0.011908199643493766,bull
2025-07-14,2025-07-15,2025-07-29,TQQQ,0.5,0.020501688374336746,43.22,45.5,0.026376677464136966,0.025876677464136966,bull
2025-07-28,2025-07-29,2025-08-12,TQQQ,1.0,0.019300635785649334,45.5,46.21,0.015604395604395638,0.014604395604395637,bull
2025-08-11,2025-08-12,2025-08-26,TQQQ,0.5,0.04459181340041174,46.21,44.66,-0.016771261631681522,-0.017271261631681523,bull
2025-08-11,2025-08-12,2025-08-26,SOXL,0.5,0.024399999999999977,26.21,27.53,0.02518122853872573,0.02468122853872573,bull
2025-08-26,2025-08-27,2025-09-11,SOXL,0.5,0.0647865853658538,27.61,29.055,0.02616805505251718,0.02566805505251718,bull
2025-08-26,2025-08-27,2025-09-11,TQQQ,0.5,0.014551152899037412,45.07,47.6,0.028067450632349722,0.02756745063234972,bull
2025-09-10,2025-09-11,2025-09-25,SOXL,0.5,0.14813327980730628,29.055,32.44,0.0582515918086387,0.0577515918086387,bull
2025-09-10,2025-09-11,2025-09-25,TQQQ,0.5,0.05475763016157975,47.6,49.7,0.022058823529411797,0.021558823529411797,bull
2025-09-24,2025-09-25,2025-10-09,SOXL,0.5,0.12241549064653778,32.44,42.58,0.15628853267570897,0.15578853267570897,bull
2025-09-24,2025-09-25,2025-10-09,TQQQ,0.5,0.031319910514541416,49.7,54.44,0.047686116700201175,0.047186116700201175,bull
2025-10-08,2025-10-09,2025-10-23,SOXL,0.5,0.16060770482908304,42.58,37.73,-0.056951620479098186,-0.05745162047909819,bull
2025-10-08,2025-10-09,2025-10-23,TQQQ,0.5,0.03833683005912647,54.44,52.14,-0.021124173401910362,-0.021624173401910363,bull
2025-10-22,2025-10-23,2025-11-06,TQQQ,1.0,0.013565891472868241,52.14,56.19,0.07767548906789412,0.07667548906789412,bull
2025-11-11,2025-11-12,2025-11-26,TQQQ,1.0,0.006301764494058393,56.77,52.91,-0.06799365862251205,-0.06899365862251206,bull
2025-11-25,2025-11-26,2025-12-11,TQQQ,0.5,0.057543716958113,52.91,55.63,0.025704025704025746,0.025204025704025745,bull
2025-11-25,2025-11-26,2025-12-11,SOXL,0.5,0.05298398835516749,37.44,48.01,0.14115918803418803,0.14065918803418803,bull
2025-12-10,2025-12-11,2025-12-26,SOXL,0.5,0.06590811507084582,48.01,44.75,-0.03395126015413452,-0.03445126015413452,bull
2025-12-10,2025-12-11,2025-12-26,TQQQ,0.5,0.01723828335428257,55.63,55.52,-0.0009886751752651302,-0.0014886751752651302,bull
2025-12-24,2025-12-26,2026-01-12,SOXL,0.5,0.22771452374340462,44.75,52.385,0.08530726256983234,0.08480726256983234,bull
2025-12-24,2025-12-26,2026-01-12,TQQQ,0.5,0.12064777327935228,55.52,54.6,-0.008285302593659949,-0.00878530259365995,bull
2026-01-09,2026-01-12,2026-01-27,SOXL,0.5,0.14204064352243861,52.385,63.31,0.10427603321561518,0.10377603321561518,bull
2026-01-09,2026-01-12,2026-01-27,TQQQ,0.5,0.06513849092645652,54.6,55.98,0.012637362637362592,0.012137362637362592,bull
2026-01-26,2026-01-27,2026-02-10,TQQQ,1.0,0.017362393793867614,55.98,51.97,-0.07163272597356196,-0.07263272597356196,bull
2026-02-13,2026-02-17,2026-03-03,SQQQ,1.0,0.03914844977853993,74.04,74.69,0.008779038357644486,0.007779038357644486,bear
2026-03-02,2026-03-03,2026-03-17,SOXS,1.0,0.028735632183908066,40.0,37.93,-0.05174999999999996,-0.052749999999999964,bear
2026-03-16,2026-03-17,2026-03-31,SQQQ,1.0,0.03696883852691224,72.21,86.62,0.19955684808198337,0.19855684808198337,bear
2026-03-30,2026-03-31,2026-04-15,SOXS,0.5,0.24368461342179137,45.87,21.23,-0.2685851318944844,-0.2690851318944844,bear
2026-03-30,2026-03-31,2026-04-15,SQQQ,0.5,0.1541042849767682,86.62,61.88,-0.1428076656661279,-0.1433076656661279,bear
