campaign_id,run_id,variant_id,clock,extra_slippage_bps_per_side,net_simple_return,maximum_drawdown,trade_roles,role_coverage,active_sessions,green_sessions,red_sessions,positive_months,negative_months,monthly_average,monthly_median,worst_month,best_month,reference_price,holdout_rows_loaded,broker_margin,direct_short
CAM-0609,RUN-0022,qqq__slow_residual_r10__top10__monthly,0940,0.0,0.3283446348273632,0.09300142948970716,211,1.0,251,141,110,8,4,0.027362052902280266,0.02009265058960808,-0.02850485026747082,0.1501698024735189,09:30 SIP midpoint,0,False,False
CAM-0609,RUN-0022,qqq__slow_residual_r10__top10__monthly,0940,2.0,0.3245337399472053,0.0935038667672602,211,1.0,251,141,110,8,4,0.02704447832893378,0.019734031414170627,-0.028855869561678266,0.14989592415347397,09:30 SIP midpoint,0,False,False
CAM-0609,RUN-0022,qqq__slow_residual_r10__top10__monthly,0940,5.0,0.31881739762696854,0.09426193731416067,211,1.0,251,140,111,8,4,0.02656811646891405,0.019196102651014436,-0.029382398502989432,0.14948510667340653,09:30 SIP midpoint,0,False,False
CAM-0609,RUN-0022,qqq__slow_residual_r10__top10__monthly,0940,10.0,0.30929016042657387,0.09560361139213958,211,1.0,251,138,113,8,4,0.025774180035547822,0.01829955471242079,-0.030259946738508042,0.14880041087329413,09:30 SIP midpoint,0,False,False
