date,net_pnl
2019-01,0.0
2019-02,0.0
2019-03,0.0
2019-04,0.0
2019-05,0.0
2019-06,0.0
2019-07,0.0
2019-08,0.0
2019-09,0.04666351702824332
2019-10,-0.002930041185059351
2019-11,0.009761544498495821
2019-12,0.02765752092760798
2020-01,0.03271231350053623
2020-02,-0.048115032381540246
2020-03,-0.0043728511452611335
2020-04,-0.0041358491160185425
2020-05,-0.030655939142095634
2020-06,0.025522045576272093
2020-07,0.10310291764624813
2020-08,-0.04384242724109437
2020-09,-0.046463316878589
2020-10,-0.022411164969515382
2020-11,0.03297429591130592
2020-12,0.01743441340875751
2021-01,0.026798633322335286
2021-02,0.0015657932776370178
2021-03,0.0012746293125967673
2021-04,0.0736635992352584
2021-05,0.04971405817769792
2021-06,-0.03406068618942948
2021-07,0.02662660108151234
2021-08,0.027703005897953048
2021-09,-0.04510996372759002
2021-10,0.10340264449671129
2021-11,-0.027184592618935844
2021-12,0.0209558089546224
2022-01,-0.06701747664257633
2022-02,0.08792524385647989
2022-03,0.0937535391190244
2022-04,-0.017921177358237617
2022-05,-0.014459798541217525
2022-06,-0.1693859737842333
2022-07,-0.3618975150970097
2022-08,0.033484645216027745
2022-09,-0.032676670399925056
2022-10,-0.1328524466747642
2022-11,0.005984715184496905
2022-12,-0.02941252508507397
2023-01,-0.2681427200347158
2023-02,-0.06484396085679138
2023-03,0.006866387634307646
2023-04,0.012285390857480996
2023-05,-0.01698131817021009
2023-06,0.06451444356403231
2023-07,0.033160517374783205
2023-08,-0.017165998219540166
2023-09,0.019515136052099934
2023-10,-0.049211876125517695
2023-11,-0.2790253330975159
2023-12,0.0482510790204312
2024-01,0.031342546121653395
2024-02,0.023345862833590372
2024-03,0.04827246304626816
2024-04,-0.043528075435173896
2024-05,0.01426438641992507
2024-06,-0.004555076627123001
2024-07,-0.06307967901495308
2024-08,0.037173590158387906
2024-09,0.062477260881256005
2024-10,-0.0074604922652794945
2024-11,-0.03842772975733193
2024-12,-0.008346909205165388
2025-01,0.00046017059583465525
2025-02,0.010875833899179742
2025-03,-0.04808703250309802
2025-04,0.03334541676889609
2025-05,0.04090474361243568
2025-06,0.017775871739014026
2025-07,0.0003336481335464818
2025-08,0.03921608378107555
2025-09,0.10566460898679786
2025-10,0.03854366886355398
2025-11,-0.04560070527822717
2025-12,0.028766461985344008
2026-01,0.08102312151360354
2026-02,-0.003128924423576529
2026-03,-0.11173350212125858
2026-04,0.00222601572139465
