variant,selector,gap_tail,auction_anomaly_minimum,entry_minute,risk_rule,cost_bps_per_side,full_net_simple_return,standard_max_drawdown,max_recovery_days,recovery_unresolved,causal_selected_events,valid_events_recent,symbol_count_recent,signal_days_recent,post_signal_invalid_days,median_events_per_valid_day,mean_observed_path_minute_ratio,stop_or_failure_rate,top_5_day_profit_share,top_10_day_profit_share,top_symbol_profit_share,average_month_18m,negative_months_18m,zero_months_18m,average_month_15m,negative_months_15m,zero_months_15m,average_month_12m,negative_months_12m,zero_months_12m
tail05_anomaly1_0933_none_c10,tail05_anomaly1,0.05,1.0,09:33,none,10,0.5112813564834572,0.09972148282930973,11.0,False,233,226,94,159,5,1.0,0.9770022801036399,0.0,0.7208205205465167,1.1422143352913785,0.1659350589549637,0.02840451980463651,8,0,0.03899704597570524,5,0,0.03413945209011444,4,0
tail05_anomaly1_0933_none_c20,tail05_anomaly1,0.05,1.0,09:33,none,20,0.20328135648345713,0.1525887090349687,,True,233,226,94,159,5,1.0,0.9770022801036399,0.0,1.7637726337944455,2.7744447621714077,0.3976729761601867,0.011293408693525402,9,0,0.021263712642371917,6,0,0.015472785423447785,5,0
tail05_anomaly1_0933_stop1_c5,tail05_anomaly1,0.05,1.0,09:33,stop1,5,-0.015869366764176884,0.20404561104561258,,True,233,226,94,159,5,1.0,0.9770022801036399,0.5707964601769911,,,,-0.0008816314868987158,10,0,0.007155759439445196,7,0,0.011528974631587542,5,0
tail05_anomaly1_0933_stop1_c10,tail05_anomaly1,0.05,1.0,09:33,stop1,10,-0.16986936676417685,0.2574404737412811,,True,233,226,94,159,5,1.0,0.9770022801036399,0.5707964601769911,,,,-0.009437187042454269,10,0,-0.0017109072272214658,7,0,0.0021956412982542125,5,0
tail05_anomaly1_0933_stop1_c20,tail05_anomaly1,0.05,1.0,09:33,stop1,20,-0.4778693667641769,0.5040634537126223,,True,233,226,94,159,5,1.0,0.9770022801036399,0.5707964601769911,,,,-0.02654829815356538,14,0,-0.019444240560554802,11,0,-0.016471025368412457,8,0
tail05_anomaly1_0933_stop2_c5,tail05_anomaly1,0.05,1.0,09:33,stop2,5,-0.0035140496543239197,0.26034455279913454,,True,233,226,94,159,5,1.0,0.9770022801036399,0.336283185840708,,,,-0.00019522498079577253,10,0,0.005552861083699495,7,0,0.007320522116680449,5,0
tail05_anomaly1_0933_stop2_c10,tail05_anomaly1,0.05,1.0,09:33,stop2,10,-0.15751404965432403,0.3300614084892392,,True,233,226,94,159,5,1.0,0.9770022801036399,0.336283185840708,,,,-0.008750780536351333,11,0,-0.0033138055829671793,8,0,-0.002012811216652891,6,0
tail05_anomaly1_0933_stop2_c20,tail05_anomaly1,0.05,1.0,09:33,stop2,20,-0.4655140496543239,0.5458849460139408,,True,233,226,94,159,5,1.0,0.9770022801036399,0.336283185840708,,,,-0.025861891647462436,14,0,-0.021047138916300508,11,0,-0.020679477883319548,9,0
tail05_anomaly1_0933_stop3_c5,tail05_anomaly1,0.05,1.0,09:33,stop3,5,0.48010411058594193,0.17804610986182534,54.0,False,233,226,94,159,5,1.0,0.9770022801036399,0.13716814159292035,0.7780439394077384,1.2372168486907749,0.18087639767273228,0.026672450588107886,9,0,0.03670662298119251,7,0,0.03859177912492054,5,0
tail05_anomaly1_0933_stop3_c10,tail05_anomaly1,0.05,1.0,09:33,stop3,10,0.3261041105859418,0.2086324660146513,45.0,False,233,226,94,159,5,1.0,0.9770022801036399,0.13716814159292035,1.1301363017594004,1.7908173365043196,0.26016078692849715,0.018116895032552326,10,0,0.02783995631452584,7,0,0.029258445791587203,5,0
tail05_anomaly1_0933_stop3_c20,tail05_anomaly1,0.05,1.0,09:33,stop3,20,0.018104110585941774,0.272211253919719,45.0,False,233,226,94,159,5,1.0,0.9770022801036399,0.13716814159292035,19.804457767980622,31.15275351778832,4.465256751879866,0.0010057839214412166,11,0,0.010106622981192505,8,0,0.010591779124920537,6,0
tail05_anomaly1_0933_auction_failure_c5,tail05_anomaly1,0.05,1.0,09:33,auction_failure,5,-0.10880883506922379,0.28347209891260966,,True,233,226,94,159,5,1.0,0.9770022801036399,0.6548672566371682,,,,-0.006044935281623546,8,0,2.1229463063731267e-05,6,0,-0.005116364858943439,5,0
tail05_anomaly1_0933_auction_failure_c10,tail05_anomaly1,0.05,1.0,09:33,auction_failure,10,-0.2628088350692239,0.370433391650783,,True,233,226,94,159,5,1.0,0.9770022801036399,0.6548672566371682,,,,-0.014600490837179105,10,0,-0.00884543720360294,7,0,-0.014449698192276775,6,0
tail05_anomaly1_0933_auction_failure_c20,tail05_anomaly1,0.05,1.0,09:33,auction_failure,20,-0.5708088350692239,0.6312154713069088,,True,233,226,94,159,5,1.0,0.9770022801036399,0.6548672566371682,,,,-0.03171160194829021,12,0,-0.026578770536936264,9,0,-0.03311636485894343,7,0
tail05_anomaly1_0935_none_c5,tail05_anomaly1,0.05,1.0,09:35,none,5,0.6715663554855189,0.08140968898492122,34.0,False,233,231,94,159,2,1.0,0.9770022801036399,0.0,0.5625205608169448,0.876522758861163,0.12580677209584326,0.03730924197141771,8,0,0.049895612514794116,5,0,0.04564001935713693,4,0
tail05_anomaly1_0935_none_c10,tail05_anomaly1,0.05,1.0,09:35,none,10,0.5145663554855187,0.09961851323395246,70.0,False,233,231,94,159,2,1.0,0.9770022801036399,0.0,0.7244350100615868,1.124525901275697,0.1603050696036503,0.028587019749195492,8,0,0.04082894584812745,5,0,0.03614001935713692,4,0
tail05_anomaly1_0935_none_c20,tail05_anomaly1,0.05,1.0,09:35,none,20,0.20056635548551865,0.15245253448165233,68.0,False,233,231,94,159,2,1.0,0.9770022801036399,0.0,1.8087275008579322,2.785328542846454,0.39132981821305374,0.011142575304751047,10,0,0.022695612514794128,7,0,0.01714001935713693,6,0
tail05_anomaly1_0935_stop1_c5,tail05_anomaly1,0.05,1.0,09:35,stop1,5,-0.18878454546660084,0.3157954968021938,,True,233,231,94,159,2,1.0,0.9770022801036399,0.5757575757575758,,,,-0.010488030303700043,11,0,-0.01011248526924275,9,0,-0.013452767099156007,8,0
tail05_anomaly1_0935_stop1_c10,tail05_anomaly1,0.05,1.0,09:35,stop1,10,-0.34578454546660076,0.42369902100657636,,True,233,231,94,159,2,1.0,0.9770022801036399,0.5757575757575758,,,,-0.019210252525922265,12,0,-0.019179151935909414,10,0,-0.022952767099156005,9,0
tail05_anomaly1_0935_stop1_c20,tail05_anomaly1,0.05,1.0,09:35,stop1,20,-0.6597845454666008,0.7067570601820653,,True,233,231,94,159,2,1.0,0.9770022801036399,0.5757575757575758,,,,-0.036654696970366704,13,0,-0.03731248526924275,11,0,-0.04195276709915601,9,0
tail05_anomaly1_0935_stop2_c5,tail05_anomaly1,0.05,1.0,09:35,stop2,5,0.1450701421135323,0.21758475968774196,,True,233,231,94,159,2,1.0,0.9770022801036399,0.2943722943722944,2.45184754794765,3.646199270114451,0.588642038894699,0.008059452339640687,9,0,0.01409475840499725,6,0,0.014183702364147158,5,0
tail05_anomaly1_0935_stop2_c10,tail05_anomaly1,0.05,1.0,09:35,stop2,10,-0.011929857886467804,0.2774189926725992,,True,233,231,94,159,2,1.0,0.9770022801036399,0.2943722943722944,,,,-0.0006627698825815377,11,0,0.005028091738330578,8,0,0.004683702364147156,7,0
tail05_anomaly1_0935_stop2_c20,tail05_anomaly1,0.05,1.0,09:35,stop2,20,-0.32592985788646767,0.4495450214019916,,True,233,231,94,159,2,1.0,0.9770022801036399,0.2943722943722944,,,,-0.018107214327025976,11,0,-0.013105241595002749,8,0,-0.01431629763585284,7,0
tail05_anomaly1_0935_stop3_c5,tail05_anomaly1,0.05,1.0,09:35,stop3,5,0.3801419788523836,0.21306781267471064,31.0,False,233,231,94,159,2,1.0,0.9770022801036399,0.14285714285714285,0.9937599737181382,1.5043684117419411,0.2222527374820945,0.021118998825132424,7,0,0.030264101108401727,5,0,0.03918858190592169,4,0
tail05_anomaly1_0935_stop3_c10,tail05_anomaly1,0.05,1.0,09:35,stop3,10,0.22314197885238352,0.2476226652186122,45.0,False,233,231,94,159,2,1.0,0.9770022801036399,0.14285714285714285,1.6705502247074115,2.5180093313338348,0.3696641746032523,0.012396776602910201,8,0,0.021197434441735052,5,0,0.029688581905921687,4,0
tail05_anomaly1_0935_stop3_c20,tail05_anomaly1,0.05,1.0,09:35,stop3,20,-0.09085802114761654,0.31733896201031897,,True,233,231,94,159,2,1.0,0.9770022801036399,0.14285714285714285,,,,-0.005047667841534243,12,0,0.0030641011084017187,9,0,0.010688581905921682,7,0
tail05_anomaly1_0935_auction_failure_c5,tail05_anomaly1,0.05,1.0,09:35,auction_failure,5,-0.02659906088640948,0.25638622128304744,,True,233,231,94,159,2,1.0,0.9770022801036399,0.6320346320346321,,,,-0.001477725604800526,9,0,0.006100558099245512,7,0,0.0022870715966115305,6,0
tail05_anomaly1_0935_auction_failure_c10,tail05_anomaly1,0.05,1.0,09:35,auction_failure,10,-0.18359906088640948,0.3377703378493343,,True,233,231,94,159,2,1.0,0.9770022801036399,0.6320346320346321,,,,-0.01019994782702275,10,0,-0.0029661085674211538,8,0,-0.0072129284033884715,7,0
tail05_anomaly1_0935_auction_failure_c20,tail05_anomaly1,0.05,1.0,09:35,auction_failure,20,-0.4975990608864095,0.5419821441944598,,True,233,231,94,159,2,1.0,0.9770022801036399,0.6320346320346321,,,,-0.02764439227146719,13,0,-0.02109944190075448,10,0,-0.02621292840338847,8,0
tail10_anomaly1_0931_none_c5,tail10_anomaly1,0.1,1.0,09:31,none,5,0.7847908746132976,0.15069274793815016,44.0,False,457,453,105,233,1,2.0,0.9720787239825012,0.0,0.472342886324221,0.7827412771729197,0.1477785485625799,0.043599493034072095,7,0,0.061774990970754784,4,0,0.054430608052310814,3,0
tail10_anomaly1_0931_none_c10,tail10_anomaly1,0.1,1.0,09:31,none,10,0.5527908746132975,0.20433815846958164,7.0,False,457,453,105,233,1,2.0,0.9720787239825012,0.0,0.6615347750296565,1.0931588042787292,0.20159870243903025,0.030710604145183198,7,0,0.04897499097075477,4,0,0.04134727471897747,3,0
tail10_anomaly1_0931_none_c20,tail10_anomaly1,0.1,1.0,09:31,none,20,0.08879087461329736,0.3332779870364941,34.0,False,457,453,105,233,1,2.0,0.9720787239825012,0.0,4.005934037983746,6.580498435826444,1.1529929941717119,0.00493282636740542,9,0,0.023374990970754777,6,0,0.015180608052310814,4,0
tail10_anomaly1_0931_stop1_c5,tail10_anomaly1,0.1,1.0,09:31,stop1,5,-0.12944233428675414,0.27275147974577424,,True,457,453,105,233,1,2.0,0.9720787239825012,0.5916114790286976,,,,-0.007191240793708563,11,0,0.0036166949742947887,8,0,-0.007515074140976313,6,0
tail10_anomaly1_0931_stop1_c10,tail10_anomaly1,0.1,1.0,09:31,stop1,10,-0.3614423342867541,0.38826373698063443,,True,457,453,105,233,1,2.0,0.9720787239825012,0.5916114790286976,,,,-0.02008012968259744,14,0,-0.009183305025705206,11,0,-0.020598407474309643,9,0
tail10_anomaly1_0931_stop1_c20,tail10_anomaly1,0.1,1.0,09:31,stop1,20,-0.8254423342867543,0.8535599033368194,,True,457,453,105,233,1,2.0,0.9720787239825012,0.5916114790286976,,,,-0.04585790746037522,14,0,-0.034783305025705195,11,0,-0.046765074140976304,9,0
tail10_anomaly1_0931_stop2_c5,tail10_anomaly1,0.1,1.0,09:31,stop2,5,0.17880035413646675,0.21269399943454922,54.0,False,457,453,105,233,1,2.0,0.9720787239825012,0.304635761589404,1.854357002463922,2.8653553954411115,0.6486299030872967,0.009933353007581488,9,0,0.02366923778468306,6,0,0.018284170154240355,5,0
tail10_anomaly1_0931_stop2_c10,tail10_anomaly1,0.1,1.0,09:31,stop2,10,-0.053199645863533374,0.2785750031178446,126.0,False,457,453,105,233,1,2.0,0.9720787239825012,0.304635761589404,,,,-0.002955535881307405,11,0,0.01086923778468305,8,0,0.00520083682090702,6,0
tail10_anomaly1_0931_stop2_c20,tail10_anomaly1,0.1,1.0,09:31,stop2,20,-0.5171996458635334,0.5970460541373245,,True,457,453,105,233,1,2.0,0.9720787239825012,0.304635761589404,,,,-0.028733313659085175,12,0,-0.014730762215316936,9,0,-0.020965829845759634,7,0
tail10_anomaly1_0931_stop3_c5,tail10_anomaly1,0.1,1.0,09:31,stop3,5,0.563167195964696,0.18435960257102504,29.0,False,457,453,105,233,1,2.0,0.9720787239825012,0.15673289183222958,0.658224395049801,1.0907741358340302,0.20593396988765847,0.031287066442483115,9,0,0.045955388888893785,6,0,0.036882183515646975,5,0
tail10_anomaly1_0931_stop3_c10,tail10_anomaly1,0.1,1.0,09:31,stop3,10,0.3311671959646959,0.24101696424270816,48.0,False,457,453,105,233,1,2.0,0.9720787239825012,0.15673289183222958,1.1042470127830513,1.824722432873108,0.336512566462222,0.018398177553594224,10,0,0.03315538888889377,7,0,0.023798850182313636,5,0
tail10_anomaly1_0931_stop3_c20,tail10_anomaly1,0.1,1.0,09:31,stop3,20,-0.13283280403530423,0.3594655246137028,35.0,False,457,453,105,233,1,2.0,0.9720787239825012,0.15673289183222958,,,,-0.007379600224183556,10,0,0.007555388888893769,7,0,-0.002367816484353027,5,0
tail10_anomaly1_0931_auction_failure_c5,tail10_anomaly1,0.1,1.0,09:31,auction_failure,5,0.08251787473844116,0.24865771746722384,,True,457,453,105,233,1,2.0,0.9720787239825012,0.6666666666666666,3.649141734792831,5.702071655016359,0.9442858373242407,0.004584326374357845,8,0,0.015467307044310399,5,0,0.0052881282799891694,4,0
tail10_anomaly1_0931_auction_failure_c10,tail10_anomaly1,0.1,1.0,09:31,auction_failure,10,-0.1494821252615589,0.3362534471652404,,True,457,453,105,233,1,2.0,0.9720787239825012,0.6666666666666666,,,,-0.00830456251453104,10,0,0.0026673070443103924,7,0,-0.007795205053344168,5,0
tail10_anomaly1_0931_auction_failure_c20,tail10_anomaly1,0.1,1.0,09:31,auction_failure,20,-0.613482125261559,0.6825449166208901,,True,457,453,105,233,1,2.0,0.9720787239825012,0.6666666666666666,,,,-0.034082340292308826,12,0,-0.022932692955689605,9,0,-0.03396187172001083,7,0
tail10_anomaly1_0932_none_c5,tail10_anomaly1,0.1,1.0,09:32,none,5,0.7090036899511448,0.12247302919871031,5.0,False,457,449,105,233,3,2.0,0.9720787239825012,0.0,0.5101904437235805,0.8316812052614857,0.16498653180125603,0.03938909388617471,6,0,0.05282922143703885,4,0,0.04701058642597559,3,0
tail10_anomaly1_0932_none_c10,tail10_anomaly1,0.1,1.0,09:32,none,10,0.47900368995114473,0.18595915127378024,10.0,False,457,449,105,233,3,2.0,0.9720787239825012,0.0,0.7447268458708831,1.2101473444860746,0.2347429234156161,0.02661131610839694,7,0,0.04016255477037219,5,0,0.03409391975930893,3,0
tail10_anomaly1_0932_none_c20,tail10_anomaly1,0.1,1.0,09:32,none,20,0.019003689951144705,0.31408321011147494,34.0,False,457,449,105,233,3,2.0,0.9720787239825012,0.0,18.24524121732185,29.450335426025873,5.439788804442449,0.0010557605528413797,9,0,0.014829221437038864,6,0,0.008260586425975594,4,0
tail10_anomaly1_0932_stop1_c5,tail10_anomaly1,0.1,1.0,09:32,stop1,5,-0.14521807156364144,0.2877217890759394,,True,457,449,105,233,3,2.0,0.9720787239825012,0.5523385300668151,,,,-0.008067670642424524,13,0,-0.003425959215589432,10,0,-0.012639636516825975,8,0
tail10_anomaly1_0932_stop1_c10,tail10_anomaly1,0.1,1.0,09:32,stop1,10,-0.3752180715636414,0.40545898912876926,,True,457,449,105,233,3,2.0,0.9720787239825012,0.5523385300668151,,,,-0.020845448420202296,14,0,-0.01609262588225609,11,0,-0.02555630318349263,9,0
tail10_anomaly1_0932_stop1_c20,tail10_anomaly1,0.1,1.0,09:32,stop1,20,-0.8352180715636415,0.8612121059635585,,True,457,449,105,233,3,2.0,0.9720787239825012,0.5523385300668151,,,,-0.04640100397575785,14,0,-0.04142595921558943,11,0,-0.05138963651682598,9,0
tail10_anomaly1_0932_stop2_c5,tail10_anomaly1,0.1,1.0,09:32,stop2,5,0.11138780525222186,0.23268353530246216,54.0,False,457,449,105,233,3,2.0,0.9720787239825012,0.29398663697104677,2.9891272751890923,4.660818796081817,1.050169357179242,0.0061882114029012175,10,0,0.012390485679482446,7,0,0.009096525831317608,5,0
tail10_anomaly1_0932_stop2_c10,tail10_anomaly1,0.1,1.0,09:32,stop2,10,-0.11861219474777827,0.28897669137956056,224.0,False,457,449,105,233,3,2.0,0.9720787239825012,0.29398663697104677,,,,-0.006589566374876566,11,0,-0.0002761809871842234,8,0,-0.0038201408353490604,6,0
tail10_anomaly1_0932_stop2_c20,tail10_anomaly1,0.1,1.0,09:32,stop2,20,-0.5786121947477781,0.6338049006155335,,True,457,449,105,233,3,2.0,0.9720787239825012,0.29398663697104677,,,,-0.03214512193043211,12,0,-0.025609514320517546,9,0,-0.029653474168682383,7,0
tail10_anomaly1_0932_stop3_c5,tail10_anomaly1,0.1,1.0,09:32,stop3,5,0.309135470724839,0.21150642912010562,23.0,False,457,449,105,233,3,2.0,0.9720787239825012,0.1492204899777283,1.0770434270198244,1.7164408907475963,0.37839740475285877,0.017174192818046614,10,0,0.025449433424379893,7,0,0.023307132651058802,5,0
tail10_anomaly1_0932_stop3_c10,tail10_anomaly1,0.1,1.0,09:32,stop3,10,0.07913547072483891,0.2748155130729722,128.0,False,457,449,105,233,3,2.0,0.9720787239825012,0.1492204899777283,4.14418874114222,6.578753597648229,1.4208890839478603,0.0043964150402688315,11,0,0.012782766757713223,8,0,0.010390465984392135,6,0
tail10_anomaly1_0932_stop3_c20,tail10_anomaly1,0.1,1.0,09:32,stop3,20,-0.3808645292751612,0.5115429878431375,,True,457,449,105,233,3,2.0,0.9720787239825012,0.1492204899777283,,,,-0.021159140515286723,11,0,-0.012550566575620111,8,0,-0.0154428673489412,6,0
tail10_anomaly1_0932_auction_failure_c5,tail10_anomaly1,0.1,1.0,09:32,auction_failure,5,-0.016129026116588077,0.28432717078973857,,True,457,449,105,233,3,2.0,0.9720787239825012,0.6659242761692651,,,,-0.00089605700647711,10,0,0.005405636899460845,7,0,-0.00356752843547301,5,0
tail10_anomaly1_0932_auction_failure_c10,tail10_anomaly1,0.1,1.0,09:32,auction_failure,10,-0.2461290261165881,0.38747159266309616,,True,457,449,105,233,3,2.0,0.9720787239825012,0.6659242761692651,,,,-0.013673834784254886,11,0,-0.007261029767205819,8,0,-0.01648419510213967,6,0
tail10_anomaly1_0932_auction_failure_c20,tail10_anomaly1,0.1,1.0,09:32,auction_failure,20,-0.7061290261165881,0.7884876801582639,,True,457,449,105,233,3,2.0,0.9720787239825012,0.6659242761692651,,,,-0.03922939033981045,14,0,-0.032594363100539155,11,0,-0.04231752843547299,9,0
tail10_anomaly1_0933_none_c5,tail10_anomaly1,0.1,1.0,09:33,none,5,0.6509480765520708,0.17629971109781864,46.0,False,457,439,105,233,7,2.0,0.9720787239825012,0.0,0.6012192396896426,0.9529628184899475,0.15608973207551433,0.0361637820306706,8,0,0.050930198626879246,5,0,0.04525451730268031,3,0
tail10_anomaly1_0933_none_c10,tail10_anomaly1,0.1,1.0,09:33,none,10,0.4249480765520706,0.2236682198315272,65.0,False,457,439,105,233,7,2.0,0.9720787239825012,0.0,0.9091993327677262,1.436244443494699,0.22843491449209097,0.023608226475115037,8,0,0.03853019862687924,5,0,0.03258785063601363,3,0
tail10_anomaly1_0933_none_c20,tail10_anomaly1,0.1,1.0,09:33,none,20,-0.02705192344792942,0.3491567719278834,34.0,False,457,439,105,233,7,2.0,0.9720787239825012,0.0,,,,-0.0015028846359960697,10,0,0.013730198626879239,7,0,0.007254517302680304,5,0
tail10_anomaly1_0933_stop1_c5,tail10_anomaly1,0.1,1.0,09:33,stop1,5,-0.1472176307727745,0.30172279701416077,,True,457,439,105,233,7,2.0,0.9720787239825012,0.5580865603644647,,,,-0.008178757265154135,10,0,0.0007959708631656121,7,0,-0.005055007078633122,6,0
tail10_anomaly1_0933_stop1_c10,tail10_anomaly1,0.1,1.0,09:33,stop1,10,-0.3732176307727744,0.42904936496204493,,True,457,439,105,233,7,2.0,0.9720787239825012,0.5580865603644647,,,,-0.020734312820709686,12,0,-0.011604029136834388,9,0,-0.017721673745299784,7,0
tail10_anomaly1_0933_stop1_c20,tail10_anomaly1,0.1,1.0,09:33,stop1,20,-0.8252176307727745,0.8584604729910064,,True,457,439,105,233,7,2.0,0.9720787239825012,0.5580865603644647,,,,-0.0458454239318208,14,0,-0.03640402913683438,11,0,-0.043055007078633106,9,0
tail10_anomaly1_0933_stop2_c5,tail10_anomaly1,0.1,1.0,09:33,stop2,5,0.029007663193284156,0.23939293008045445,,True,457,439,105,233,7,2.0,0.9720787239825012,0.28929384965831434,12.44879865094234,18.698694625629283,3.5027402995911774,0.0016115368440713447,12,0,0.009456456505550067,9,0,0.002116237751852028,7,0
tail10_anomaly1_0933_stop2_c10,tail10_anomaly1,0.1,1.0,09:33,stop2,10,-0.19699233680671596,0.3419552692510646,,True,457,439,105,233,7,2.0,0.9720787239825012,0.28929384965831434,,,,-0.010944018711484215,12,0,-0.002943543494449935,9,0,-0.010550428914814641,7,0
tail10_anomaly1_0933_stop2_c20,tail10_anomaly1,0.1,1.0,09:33,stop2,20,-0.648992336806716,0.6993262805652667,,True,457,439,105,233,7,2.0,0.9720787239825012,0.28929384965831434,,,,-0.03605512982259532,14,0,-0.027743543494449924,11,0,-0.03588376224814797,9,0
tail10_anomaly1_0933_stop3_c5,tail10_anomaly1,0.1,1.0,09:33,stop3,5,0.47277920378535176,0.243612514655498,48.0,False,457,439,105,233,7,2.0,0.9720787239825012,0.13211845102505695,0.8277912914286204,1.3120909480682434,0.21491281776051802,0.026265511321408436,9,0,0.03846653060395551,6,0,0.03441574177865248,4,0
tail10_anomaly1_0933_stop3_c10,tail10_anomaly1,0.1,1.0,09:33,stop3,10,0.2467792037853517,0.2989042429505638,56.0,False,457,439,105,233,7,2.0,0.9720787239825012,0.13211845102505695,1.5656202051698367,2.4731796859695487,0.39335963501683374,0.013709955765852875,9,0,0.026066530603955494,6,0,0.021749075111985816,4,0
tail10_anomaly1_0933_stop3_c20,tail10_anomaly1,0.1,1.0,09:33,stop3,20,-0.20522079621464845,0.41076262586926915,,True,457,439,105,233,7,2.0,0.9720787239825012,0.13211845102505695,,,,-0.011401155345258237,11,0,0.001266530603955493,8,0,-0.003584258221347518,6,0
tail10_anomaly1_0933_auction_failure_c5,tail10_anomaly1,0.1,1.0,09:33,auction_failure,5,-0.011149457348296116,0.2770287041320657,,True,457,439,105,233,7,2.0,0.9720787239825012,0.6605922551252847,,,,-0.0006194142971275596,9,0,0.007862980850906108,6,0,-0.00464324262296533,5,0
tail10_anomaly1_0933_auction_failure_c10,tail10_anomaly1,0.1,1.0,09:33,auction_failure,10,-0.23714945734829615,0.39219226319612926,,True,457,439,105,233,7,2.0,0.9720787239825012,0.6605922551252847,,,,-0.013174969852683118,12,0,-0.004537019149093893,9,0,-0.017309909289631997,8,0
tail10_anomaly1_0933_auction_failure_c20,tail10_anomaly1,0.1,1.0,09:33,auction_failure,20,-0.6891494573482964,0.7605351318603196,,True,457,439,105,233,7,2.0,0.9720787239825012,0.6605922551252847,,,,-0.038286080963794225,14,0,-0.029337019149093892,11,0,-0.04264324262296534,9,0
tail10_anomaly1_0935_none_c5,tail10_anomaly1,0.1,1.0,09:35,none,5,0.6758210163597744,0.18182696493751774,7.0,False,457,445,105,233,4,2.0,0.9720787239825012,0.0,0.5605722259916117,0.9029327468678322,0.15312850508888645,0.03754561201998748,7,0,0.05435546453271037,4,0,0.04935517777002768,3,0
tail10_anomaly1_0935_none_c10,tail10_anomaly1,0.1,1.0,09:35,none,10,0.4468210163597744,0.24353564393851548,26.0,False,457,445,105,233,4,2.0,0.9720787239825012,0.0,0.8366806345825414,1.3433139998263899,0.22146256551597437,0.024823389797765247,8,0,0.041688797866043695,5,0,0.03635517777002767,3,0
tail10_anomaly1_0935_none_c20,tail10_anomaly1,0.1,1.0,09:35,none,20,-0.01117898364022564,0.36807344399645536,59.0,False,457,445,105,233,4,2.0,0.9720787239825012,0.0,,,,-0.0006210546466791961,9,0,0.01635546453271036,6,0,0.010355177770027679,4,0
tail10_anomaly1_0935_stop1_c5,tail10_anomaly1,0.1,1.0,09:35,stop1,5,-0.2706865840529362,0.39483762731739475,,True,457,445,105,233,4,2.0,0.9720787239825012,0.5415730337078651,,,,-0.015038143558496456,12,0,-0.011020254732336698,9,0,-0.021863185492200888,8,0
tail10_anomaly1_0935_stop1_c10,tail10_anomaly1,0.1,1.0,09:35,stop1,10,-0.4996865840529362,0.5637300184320911,,True,457,445,105,233,4,2.0,0.9720787239825012,0.5415730337078651,,,,-0.02776036578071867,13,0,-0.023686921399003358,10,0,-0.03486318549220089,9,0
tail10_anomaly1_0935_stop1_c20,tail10_anomaly1,0.1,1.0,09:35,stop1,20,-0.9576865840529363,0.9891523468294885,,True,457,445,105,233,4,2.0,0.9720787239825012,0.5415730337078651,,,,-0.05320481022516311,14,0,-0.04902025473233669,11,0,-0.06086318549220088,9,0
tail10_anomaly1_0935_stop2_c5,tail10_anomaly1,0.1,1.0,09:35,stop2,5,0.10770464765780044,0.25559170643091894,56.0,False,457,445,105,233,4,2.0,0.9720787239825012,0.27640449438202247,3.3002089121094236,4.966728076892487,0.9608449049629207,0.005983591536544471,9,0,0.015788375175404913,6,0,0.010045725866300462,4,0
tail10_anomaly1_0935_stop2_c10,tail10_anomaly1,0.1,1.0,09:35,stop2,10,-0.1212953523421997,0.31415809089211255,45.0,False,457,445,105,233,4,2.0,0.9720787239825012,0.27640449438202247,,,,-0.006738630685677758,10,0,0.0031217085087382446,7,0,-0.002954274133699542,5,0
tail10_anomaly1_0935_stop2_c20,tail10_anomaly1,0.1,1.0,09:35,stop2,20,-0.5792953523421995,0.6429790049931564,,True,457,445,105,233,4,2.0,0.9720787239825012,0.27640449438202247,,,,-0.03218307513012219,14,0,-0.02221162482459508,11,0,-0.02895427413369953,9,0
tail10_anomaly1_0935_stop3_c5,tail10_anomaly1,0.1,1.0,09:35,stop3,5,0.3698143192205148,0.30388878566491634,31.0,False,457,445,105,233,4,2.0,0.9720787239825012,0.13258426966292136,1.02442353316993,1.6092406617005313,0.2798362761100013,0.020545239956695268,8,0,0.032662165432408595,5,0,0.03642612211589082,3,0
tail10_anomaly1_0935_stop3_c10,tail10_anomaly1,0.1,1.0,09:35,stop3,10,0.14081431922051463,0.3651589306729,128.0,False,457,445,105,233,4,2.0,0.9720787239825012,0.13258426966292136,2.654889741200752,4.155260935164249,0.7027277421590133,0.007823017734473041,8,0,0.01999549876574192,5,0,0.02342612211589082,3,0
tail10_anomaly1_0935_stop3_c20,tail10_anomaly1,0.1,1.0,09:35,stop3,20,-0.3171856807794854,0.488779620134111,,True,457,445,105,233,4,2.0,0.9720787239825012,0.13258426966292136,,,,-0.017621426709971397,10,0,-0.005337834567591409,7,0,-0.0025738778841091783,5,0
tail10_anomaly1_0935_auction_failure_c5,tail10_anomaly1,0.1,1.0,09:35,auction_failure,5,0.13660987605565963,0.22641148603312108,,True,457,445,105,233,4,2.0,0.9720787239825012,0.6449438202247191,2.582042139011004,3.7429769628344336,0.6673231194383488,0.007589437558647761,11,0,0.017083562973962876,8,0,0.005232928212515798,7,0
tail10_anomaly1_0935_auction_failure_c10,tail10_anomaly1,0.1,1.0,09:35,auction_failure,10,-0.09239012394434043,0.3286902453459713,,True,457,445,105,233,4,2.0,0.9720787239825012,0.6449438202247191,,,,-0.005132784663574465,11,0,0.0044168963072962015,8,0,-0.007767071787484208,7,0
