date,net_pnl
2019-06,0.0
2019-07,0.0
2019-08,0.0
2019-09,0.027896906374122725
2019-10,0.07619285001911617
2019-11,0.05443417255078542
2019-12,0.0315618060312158
2020-01,0.004356321525976203
2020-02,-0.01568177273313852
2020-03,-0.12015526090226311
2020-04,0.10936221861934256
2020-05,0.1408183424788421
2020-06,0.04161574462759809
2020-07,0.0747539104537442
2020-08,0.07976254237018332
2020-09,-0.01922746074765014
2020-10,-0.08512200503477611
2020-11,0.09128139395449128
2020-12,-0.0351224427178499
2021-01,-0.03654069859979397
2021-02,-0.01056553333700012
2021-03,0.024198142233208066
2021-04,0.09137712550501428
2021-05,-0.019418727643372262
2021-06,0.12300914281504174
2021-07,-0.11808620820368235
2021-08,0.048396855988774766
2021-09,-0.08341989588657923
2021-10,-0.1556396877328256
2021-11,0.12908690923161453
2021-12,-0.07058127813524737
2022-01,-0.13242452928853904
2022-02,-0.10881029854153348
2022-03,0.061734814844103945
2022-04,-0.2314427649848876
2022-05,0.04876083197457969
2022-06,-0.1660567561061573
2022-07,0.09161567194105842
2022-08,-0.06743156749683632
2022-09,-0.0830913061141483
2022-10,0.06583428097258455
2022-11,0.08514036881798201
2022-12,-0.020074949936259676
2023-01,0.06283356728428555
2023-02,-0.03955519899115162
2023-03,0.0912727382014078
2023-04,-0.013096319183727306
2023-05,0.040566758115231374
2023-06,0.02509567508641512
2023-07,-0.01181134071717787
2023-08,0.019338389415176727
2023-09,-0.05850776920263839
2023-10,-0.07633888234206263
2023-11,0.09579055265929906
2023-12,0.08751146562096072
2024-01,0.08183261203255358
2024-02,0.06377740061610122
2024-03,0.0651366686766161
2024-04,0.0024519748865722106
2024-05,0.059879794721982814
2024-06,-0.038399912054626964
2024-07,-0.010709457090647703
2024-08,0.008765364494704555
2024-09,0.0019243054124421961
2024-10,0.022338252832028567
2024-11,0.03554062969715961
2024-12,-0.012023543337358906
2025-01,0.04285875091368562
2025-02,0.042590487636789215
2025-03,-0.11043421051063243
2025-04,0.101281767596661
2025-05,0.07778353627647473
2025-06,0.05022969410743089
2025-07,0.04493210937130556
2025-08,0.03509030120689276
2025-09,0.09528218274923415
2025-10,0.15732180053466452
2025-11,0.007025448773738542
2025-12,0.0327159535412188
2026-01,-0.018915338180825945
2026-02,-0.06320136057332432
2026-03,-0.02163390224027227
2026-04,0.11169230051554115
