variant,month,net_pnl
tail05_anomaly1_allocation_equal_all_all_c5,2024-11,-0.04926609626126627
tail05_anomaly1_allocation_equal_all_all_c5,2024-12,-0.01157073879003817
tail05_anomaly1_allocation_equal_all_all_c5,2025-01,-0.022936268467965627
tail05_anomaly1_allocation_equal_all_all_c5,2025-02,0.07774912785553945
tail05_anomaly1_allocation_equal_all_all_c5,2025-03,-0.024292175824047857
tail05_anomaly1_allocation_equal_all_all_c5,2025-04,0.15455554258093668
tail05_anomaly1_allocation_equal_all_all_c5,2025-05,0.17519407054037034
tail05_anomaly1_allocation_equal_all_all_c5,2025-06,0.04811180230781381
tail05_anomaly1_allocation_equal_all_all_c5,2025-07,-0.016209891016091993
tail05_anomaly1_allocation_equal_all_all_c5,2025-08,0.05206231392644872
tail05_anomaly1_allocation_equal_all_all_c5,2025-09,0.13933871817208987
tail05_anomaly1_allocation_equal_all_all_c5,2025-10,0.02493542335025184
tail05_anomaly1_allocation_equal_all_all_c5,2025-11,0.024006936585693195
tail05_anomaly1_allocation_equal_all_all_c5,2025-12,-0.005266869222359305
tail05_anomaly1_allocation_equal_all_all_c5,2026-01,-0.03226630549285396
tail05_anomaly1_allocation_equal_all_all_c5,2026-02,0.016467795119454065
tail05_anomaly1_allocation_equal_all_all_c5,2026-03,0.07759953072211706
tail05_anomaly1_allocation_equal_all_all_c5,2026-04,0.08980723699534587
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2024-11,-0.06315649651296229
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2024-12,-0.06196514342940784
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2025-01,-0.01817487139378171
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2025-02,0.07774912785553945
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2025-03,-0.04623858304723083
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2025-04,0.15848033830837116
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2025-05,0.15720008666194762
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2025-06,0.02097930950226845
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2025-07,-0.02421614696351959
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2025-08,0.1101398880173875
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2025-09,0.12446520563370134
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2025-10,0.027226841678899105
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2025-11,0.06373714940220931
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2025-12,0.026385980731790215
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2026-01,-0.08819071681012636
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2026-02,0.016467795119454065
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2026-03,0.0493980242393004
tail05_anomaly1_allocation_top1_reclaim_all_all_c5,2026-04,0.09675222215236978
tail05_anomaly1_allocation_top1_auction_anomaly_all_all_c5,2024-11,0.008735974583309214
tail05_anomaly1_allocation_top1_auction_anomaly_all_all_c5,2024-12,0.011835750370910225
tail05_anomaly1_allocation_top1_auction_anomaly_all_all_c5,2025-01,-0.01817487139378171
tail05_anomaly1_allocation_top1_auction_anomaly_all_all_c5,2025-02,0.07774912785553945
