campaign_id,run_id,variant_id,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,holding,metadata_json
CAM-0619,RUN-0002,sector11__mom126__sma200__top1,etf,1,-1.0,1.1486854400478277,1.1417854400478276,-0.0069,35,69,1580,871,698,0.8624454148471615,1.0,69.0,4,4,1.0,0.030395371664805496,XLK,0.6731793601535164,0.47550607989431126,0,0,0.01305324363690713,0.007474742880965741,50,28,10,0.308041641158784,2020-01-23,2020-03-20,90,0.023644606227297107,12,0.0357269774385992,0.03455818249300881,9,3,0,15,0.0219289316580098,0.019569112476060545,9,6,0,18,0.0216452455119747,0.016745601279922206,12,6,0,open_to_next_open,"{""formation"": 126, ""moving_average"": 200, ""sector_etfs"": [""XLB"", ""XLC"", ""XLE"", ""XLF"", ""XLI"", ""XLK"", ""XLP"", ""XLRE"", ""XLU"", ""XLV"", ""XLY""], ""top_k"": 1}"
CAM-0619,RUN-0002,sector11__mom252__sma200__top1,etf,1,-1.0,1.024546776683245,1.019446776683245,-0.0051,26,51,1520,835,677,0.8296943231441049,1.0,51.0,5,3,1.0000000000000002,0.029807738590380044,XLE,0.4134626776761865,0.6110840990070585,0,0,0.011642577007764145,0.0001,45,30,13,0.30866641871198064,2020-02-19,2020-03-20,90,0.08693301159427315,12,-0.002275713894925006,-0.0033422514863863835,6,6,0,15,-0.0031275440525552448,0.0028260157213946466,8,7,0,18,0.002276270693165334,0.006858093448981993,10,8,0,open_to_next_open,"{""formation"": 252, ""moving_average"": 200, ""sector_etfs"": [""XLB"", ""XLC"", ""XLE"", ""XLF"", ""XLI"", ""XLK"", ""XLP"", ""XLRE"", ""XLU"", ""XLV"", ""XLY""], ""top_k"": 1}"
CAM-0619,RUN-0002,sector11__mom126__sma100__top1,etf,1,-1.0,0.9594120487079614,0.9523120487079612,-0.0071,36,71,1520,837,675,0.8296943231441049,1.0,71.0,4,4,1.0,0.02562198316725598,XLK,0.6441700730767536,0.3152419756312078,0,0,0.01090240964440865,0.0021050641578344124,51,28,9,0.24345055488395345,2022-06-07,2023-03-23,428,0.025869519096402577,12,0.03245490421392036,0.024660299382966055,8,3,1,15,0.019912165975600336,0.002626015721394648,9,5,1,18,0.01996460744330015,0.011193430330609221,12,5,1,open_to_next_open,"{""formation"": 126, ""moving_average"": 100, ""sector_etfs"": [""XLB"", ""XLC"", ""XLE"", ""XLF"", ""XLI"", ""XLK"", ""XLP"", ""XLRE"", ""XLU"", ""XLV"", ""XLY""], ""top_k"": 1}"
CAM-0619,RUN-0002,sector11__mom252__sma200__top3,etf,1,-1.0,0.9438759332838582,0.9404092666171916,-0.0034666666666666656,53,104,1520,847,675,0.7725618631732168,1.0,34.666666666666664,8,3,0.9689082362158342,0.03573445705126713,XLC,0.33303663485918705,0.6108392984246711,0,0,0.010725862878225663,0.00783190674914945,53,22,13,0.17683526322018137,2020-02-18,2020-03-20,92,0.004873157524277925,12,0.018240279095939442,0.02136455627604726,10,2,0,15,0.01338241331755872,0.009106289261341244,12,3,0,18,0.014312134866766956,0.014626101544448978,14,4,0,open_to_next_open,"{""formation"": 252, ""moving_average"": 200, ""sector_etfs"": [""XLB"", ""XLC"", ""XLE"", ""XLF"", ""XLI"", ""XLK"", ""XLP"", ""XLRE"", ""XLU"", ""XLV"", ""XLY""], ""top_k"": 3}"
CAM-0619,RUN-0002,sector11__mom252__sma100__top1,etf,1,-1.0,0.8533097990839843,0.8482097990839843,-0.0051,26,51,1330,733,597,0.7259825327510917,1.0,51.0,5,3,1.0,0.03447641660970028,XLE,0.40162526781104624,0.45168453127293806,0,0,0.009696702262318004,5e-05,44,27,17,0.17672315467493602,2020-02-19,2020-02-26,67,0.09420850572912573,12,-0.002275713894925006,-0.0033422514863863835,6,6,0,15,-0.0031275440525552448,0.0028260157213946466,8,7,0,18,0.002276270693165334,0.006858093448981993,10,8,0,open_to_next_open,"{""formation"": 252, ""moving_average"": 100, ""sector_etfs"": [""XLB"", ""XLC"", ""XLE"", ""XLF"", ""XLI"", ""XLK"", ""XLP"", ""XLRE"", ""XLU"", ""XLV"", ""XLY""], ""top_k"": 1}"
CAM-0619,RUN-0002,sector11__mom126__sma200__top3,etf,1,-1.0,0.8149016713669077,0.8100683380335745,-0.004833333333333333,74,145,1580,875,707,0.8362445414847162,1.0,48.33333333333333,8,3,0.8300134990217372,0.04087659539189302,XLC,0.23944555112738625,0.5754561202395214,0,0,0.009260246265533045,0.00635419874403596,48,30,10,0.16839429890584284,2020-02-18,2020-03-20,90,0.010433974274504255,12,0.01434558865844192,0.018588675873734885,8,4,0,15,0.004276119884826111,0.0060250716063580834,9,6,0,18,0.004956971969969228,0.012234795184538648,11,7,0,open_to_next_open,"{""formation"": 126, ""moving_average"": 200, ""sector_etfs"": [""XLB"", ""XLC"", ""XLE"", ""XLF"", ""XLI"", ""XLK"", ""XLP"", ""XLRE"", ""XLU"", ""XLV"", ""XLY""], ""top_k"": 3}"
CAM-0619,RUN-0002,sector11__mom252__sma100__top3,etf,1,-1.0,0.7912638503614255,0.7871305170280921,-0.004133333333333333,63,124,1458,831,631,0.6892285298398836,1.0,41.33333333333333,8,3,0.9532515804340903,0.031228223317496043,XLC,0.28860497970689725,0.5026588706545283,0,0,0.00899163466319802,0.007149093509090071,52,22,14,0.13120667705432554,2020-02-18,2020-02-26,91,0.005286146040096281,12,0.01598973219847818,0.014698362141088257,10,2,0,15,0.010712902697230495,0.009106289261341244,11,4,0,18,0.011914074431064686,0.009178549857980523,13,5,0,open_to_next_open,"{""formation"": 252, ""moving_average"": 100, ""sector_etfs"": [""XLB"", ""XLC"", ""XLE"", ""XLF"", ""XLI"", ""XLK"", ""XLP"", ""XLRE"", ""XLU"", ""XLV"", ""XLY""], ""top_k"": 3}"
CAM-0619,RUN-0002,sector11__mom126__sma100__top3,etf,1,-1.0,0.764688617172077,0.7596219505054105,-0.0050666666666666655,77,152,1583,883,703,0.795669577874818,1.0,50.666666666666664,8,3,0.8639729003282663,0.031871107974943025,XLK,0.22367908264130526,0.5410095345307717,0,0,0.008689643376955422,0.0028647867274121074,49,31,8,0.12828888564094768,2020-02-18,2020-02-26,89,0.009323718731576015,12,0.012300152332409378,0.013498791946444252,8,4,0,15,0.0043753510654285874,0.0055206750837936205,9,6,0,18,0.0048624926646721675,0.0070368701069814564,11,7,0,open_to_next_open,"{""formation"": 126, ""moving_average"": 100, ""sector_etfs"": [""XLB"", ""XLC"", ""XLE"", ""XLF"", ""XLI"", ""XLK"", ""XLP"", ""XLRE"", ""XLU"", ""XLV"", ""XLY""], ""top_k"": 3}"
CAM-0619,RUN-0002,sector11__mom126__sma200__top1,etf,1,0.0,1.1417854400478276,1.1417854400478276,0.0,35,69,1580,869,698,0.8624454148471615,1.0,69.0,4,4,1.0,0.030405713396219784,XLK,0.6713793601535165,0.47040607989431105,0,0,0.012974834545998041,0.00732474288096574,48,28,12,0.30849089659492807,2020-01-23,2020-03-20,91,0.02371897319333343,12,0.03564364410526586,0.034458182493008804,9,3,0,15,0.021848931658009798,0.019369112476060546,9,6,0,18,0.02156746773419692,0.016645601279922206,12,6,0,open_to_next_open,"{""formation"": 126, ""moving_average"": 200, ""sector_etfs"": [""XLB"", ""XLC"", ""XLE"", ""XLF"", ""XLI"", ""XLK"", ""XLP"", ""XLRE"", ""XLU"", ""XLV"", ""XLY""], ""top_k"": 1}"
CAM-0619,RUN-0002,sector11__mom252__sma200__top1,etf,1,0.0,1.019446776683245,1.019446776683245,0.0,26,51,1520,832,678,0.8296943231441049,1.0,51.0,5,3,1.0,0.029817303161646914,XLE,0.41276267767618646,0.6066840990070584,0,0,0.011584622462309601,0.0,43,30,15,0.30869517328577883,2020-02-19,2020-03-20,90,0.08738094946123048,12,-0.002359047228258341,-0.003442251486386383,6,6,0,15,-0.0032208773858885802,0.002626015721394648,8,7,0,18,0.0021762706931653325,0.006658093448981994,10,8,0,open_to_next_open,"{""formation"": 252, ""moving_average"": 200, ""sector_etfs"": [""XLB"", ""XLC"", ""XLE"", ""XLF"", ""XLI"", ""XLK"", ""XLP"", ""XLRE"", ""XLU"", ""XLV"", ""XLY""], ""top_k"": 1}"
