symbol,net_pnl
BX,0.0719500242374305
RTX,0.058136931855471786
MPC,0.05138571622579654
ABT,0.049232388887621034
VRTX,0.04736303869952933
CHTR,0.04008339811296991
BMY,0.03711443196014806
LLY,0.03667793970236986
WELL,0.03368924078404668
CMCSA,0.032856576190303646
MO,0.03090815070632372
PG,0.030637483984249644
CSX,0.029555504406496694
SO,0.02923275871384359
STZ,0.027148560436653195
AON,0.024678307936453533
ATVI,0.021568941613312534
XEL,0.02150608563072903
COST,0.020314750774933558
LEN,0.019549829005792888
CVX,0.019491451223506467
XYZ,0.018866801852903705
GILD,0.01874053561764413
YUM,0.017494342178603888
OXY,0.017238522894997825
HUM,0.016541630035777903
O,0.016190670272837365
FICO,0.015969735029237694
WM,0.015969179348924636
ORLY,0.01505791884247324
CSCO,0.014953390453338931
TJX,0.012709464347826558
BRK.B,0.012610328580972942
LMT,0.012215165981366826
EXC,0.012208504151944946
DOW,0.011962282817829021
MSI,0.008943041636231145
LIN,0.008561859638600056
TGT,0.008375083501965691
PAYX,0.007577100942119278
KO,0.007329548943043222
INTU,0.0068636915373193625
PCAR,0.0054392126474280544
PNC,0.005182389574234143
MCD,0.004958570998570181
TMUS,0.003088406331851367
NTAP,0.002635834474029274
KHC,0.002589420498150689
EOG,0.0020589179684745228
BLK,0.0012850972982259403
SPGI,0.0009407018889630457
AVB,0.0
AVGO,0.0
AVY,0.0
AWK,0.0
AXON,0.0
AXP,0.0
ALLE,0.0
ALXN,0.0
AMAT,0.0
AMCR,0.0
AMD,0.0
AME,0.0
AMGN,0.0
AMP,0.0
AMT,0.0
AMTM,0.0
BEN,0.0
BF.B,0.0
BG,0.0
BIIB,0.0
BIO,0.0
BKNG,0.0
BKR,0.0
APA,0.0
APD,0.0
APH,0.0
APP,0.0
APTV,0.0
ARE,0.0
ARES,0.0
ATO,0.0
BSX,0.0
BWA,0.0
BXP,0.0
CAG,0.0
CAH,0.0
CARR,0.0
CASY,0.0
AZO,0.0
BA,0.0
BAC,0.0
BALL,0.0
BAX,0.0
BBWI,0.0
BBY,0.0
